Санузел,Общая площадь,Состояние квартиры,Количество этажей,Парковочное место,title,link,id,Площадь кухни,Жилая площадь,Планировка,Жилой фонд,Балкон / лоджия,Ливинг,price,Тип,Количество комнат,Этаж,Автор объявления,Высота потолков,Тип здания,Адрес,Застройщик
1,41 м²,Eвроремонт,14,Oткрытое,"1-комнатная квартира,  Центр,  Ставчены,  Кишинёв мун.",https://999.md/ru/85163372?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MjAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4NTE2MzM3MiIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6IiIsImwiOiIwNzQwYjUyNy1hMGNiLTQ3OGMtODM4MS00NjE1ZDdjNmJhMTYiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDIxOjQwOjU1LjIyNzg1NDRaIn19.O0UDds3TED5vNnPHbaFUvHhuR0UoTsCeTFE5yKRW27I&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=7,85163372,10 м²,25 м²,Индивидуальная,Новострой,,,370 €,Сдаю помесячно,1-комнатная квартира,12,Частное лицо,2700 см,Kомбинированный,"Кишинёв мун., Ставчены, Центр, str. Unirii, 20",
2,151 м²,Белый вариант,13,Подземная,"3-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102822101?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4MjIxMDEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiODVmZTRiMzQtYjgxMS00ZGQ5LTllMTgtZmIyZjMyOGFmYWUzIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMTo0MDo1NS4yMjc5MDk5NTFaIn19.q194aPcVHOJb72cS2kQTisnTz3E7ayL4zYfDFCGJihs&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=8,102822101,,,,Новострой,2,Квартира с ливингом,249 150 €,Продам,3-х комнатная квартира,13,Застройщик,,,"Кишинёв мун., Кишинёв, Старая Почта, ул. Язулуй, 38",Ecovzor
1,55 м²,Eвроремонт,14,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102686630?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI2ODY2MzAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMmI3MjU4OGYtMzBhZi00OWIzLWE2ZTUtZjcyNjExZGFiYzRjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjQwOjU1LjIyNzk4OTQ4MVoifX0.Lo9zOpHWhGZ1OA2lZeEAzJ6ce2lnq5vM2vpSiBmIZ0E&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,102686630,,,,Новострой,1,,799 MDL,Сдаю посуточно,1-комнатная квартира,2,Агентство,350 см,Бетон,"Кишинёв мун., Кишинёв, Ботаника, str. Nicolae Testimiteanu , 3\10",
1,55 м²,Косметический pемонт,11,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103813956?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM4MTM5NTYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiMjc5M2U0MjAtMWQ4Ny00OWQ3LWFjOGItZjE3ZjQwN2E3Yzc3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMTo0MDo1NS4yMjgwMzUxNDdaIn19.PaRSQmejSr96pDNgw_R5MgzMB8pUqAlu5WBwWUK_E2c&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,103813956,,,,Новострой,1,,137 000 €,Продам,2-х комнатная квартира,2,Частное лицо,,,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 35/E",
1,60 м²,Eвроремонт,10,Oткрытое,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104079631?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzk2MzEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiOGI3ZGZlN2QtZWYyOS00MWE3LWJiNzMtOTM3OTYzNjRlYzQ3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMTo0MDo1NS4yMjgwNTg2OTJaIn19.M3gwSZ2kUf7x-wIYDPDwgLktxw-82Gxxy3ZdJ7zxbdE&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,104079631,,,,Новострой,,Квартира с ливингом,700 €,Сдаю помесячно,2-х комнатная квартира,8,Частное лицо,,,"Кишинёв мун., Кишинёв, Телецентр, str. Sprîncenoaia, 1/A",Basconslux
,71 м²,,10,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",https://999.md/ru/103796425?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM3OTY0MjUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiZWM0YWJhZDgtMTA4ZS00NzM0LWJlOGUtYzI2ZWQ0M2VkNzQ5IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIxOjQwOjU1LjIyODEzNzg5N1oifX0.ovcYX7vrRyCsbvOmM4Nttgy6nAsA1qKf8H8h7-zJA-E&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,103796425,,,,Новострой,,,124 000 €,Продам,2-х комнатная квартира,9,Агентство,,,"Кишинёв мун., Дурлешты, Центр, str. Cartuşa, 95/3",
1,50 м²,Белый вариант,6,Гараж,"Комната,  Центр,  Дурлешты,  Кишинёв мун.",https://999.md/ru/102196003?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTYwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIxOTYwMDMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMjE6NDA6NTUuMjI3NDI4NDhaIn19.SWxMRzVuXw7XCvYxdqZFMdPfjqeD6VJ9Cfx9RbIkfFw&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=1,102196003,12 м²,,Индивидуальная,Новострой,1,Квартира с ливингом,72 384 €,Продам,Комната,2,Застройщик,286 см,Ячеистый Бетон,"Кишинёв мун., Дурлешты, Центр, str. Durlești, 8",Astercon
,46 м²,Белый вариант,12,,"Комната,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102448359?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI0NDgzNTkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiM2UwMTBlM2ItMmUzMi00NTlkLTgxYjUtZTEwNzA0YjdmN2Q2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIxOjQwOjU1LjIyNzUwMjg4OFoifX0.RUK-MCyzQbk5bIxvUTf77bc8okZ01ezNXDtji-TDooM&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=2,102448359,,46 м²,,Новострой,,,82 800 €,Продам,Комната,4,Частное лицо,,,"Кишинёв мун., Кишинёв, Ботаника, str. Grădina Botanică, 18/1",Inamstro
1,56 м²,Eвроремонт,5,Oткрытое,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102777846?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI3Nzc4NDYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiOGZjZDllMzAtYTBkNi00NzU1LWI2MWQtN2I3MDJjNDM1ODYxIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQyMTo0MDo1NS4yMjc1NzAzOTFaIn19.d5myIrXu2qScYVhcnf8XuYNFDtlI_r1j61dXzMFBJxU&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=3,102777846,8 м²,36 м²,Брж (Брежневка),Вторичный,1,Квартира с ливингом,500 €,Сдаю помесячно,2-х комнатная квартира,5,Частное лицо,,Kотельцовый,Расположение,Casa de Piatra
,45 м²,,5,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/78925415?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI3ODkyNTQxNSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InBybyIsImwiOiIzZTU1ODhmOS1mYTc5LTQ4NmItYmE5My0yZDNhNDgxMTgxODYiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDIxOjQwOjU1LjIyNzYxNzg1WiJ9fQ.u4VJKMVhzqHeVJnyCNuSK-r3HXupqJ8ncHQSfCk6xIQ&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=4,78925415,,,,Вторичный,,,400 €,Сдаю помесячно,2-х комнатная квартира,4,Застройщик,,,"Кишинёв мун., Кишинёв, Рышкановка, str. Miron Costin, 13/8",
1,46 м²,Eвроремонт,10,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104080588?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwODA1ODgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMDgxY2NlYTAtY2Y3MC00ZGUyLWFlYjctMDhjZjk0NDkyNDNjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIxOjQwOjU1LjIyNzcwNzUxMloifX0.NTTVb8FJBy18rLKoiMMWtGA5-X-Kemmc3j1aTE5vo60&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=5,104080588,,,,Новострой,,Квартира с ливингом,133 000 €,Продам,2-х комнатная квартира,5,Частное лицо,,,"Кишинёв мун., Кишинёв, Буюканы, str. Ioana Radu, 27/6",Inamstro
1,65 м²,Индивидуальный дизайн,8,Oткрытое,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/83137327?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4MzEzNzMyNyIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6IiIsImwiOiI4NzNiN2NiYy0yZjgxLTQxY2MtODViMC1hNWM1MGIzMzE1MDciLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDIxOjQwOjU1LjIyNzc3MzQxMloifX0.6rRClXXJboaes-95xf324kB_0f3obFuDDkBUQE9lsBA&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=6,83137327,,65 м²,Индивидуальная,Новострой,1,,489 000 €,Продам,2-х комнатная квартира,7,Частное лицо,300 см,Kирпичный,"Кишинёв мун., Кишинёв, Центр, str. Moara Roșie, 20",Sahin Construction
1,41 м²,Eвроремонт,14,Oткрытое,"1-комнатная квартира,  Центр,  Ставчены,  Кишинёв мун.",https://999.md/ru/85163372?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MjAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4NTE2MzM3MiIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6IiIsImwiOiIwNzQwYjUyNy1hMGNiLTQ3OGMtODM4MS00NjE1ZDdjNmJhMTYiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDIxOjQwOjU1LjIyNzg1NDRaIn19.O0UDds3TED5vNnPHbaFUvHhuR0UoTsCeTFE5yKRW27I&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=7,85163372,10 м²,25 м²,Индивидуальная,Новострой,,,370 €,Сдаю помесячно,1-комнатная квартира,12,Частное лицо,2700 см,Kомбинированный,"Кишинёв мун., Ставчены, Центр, str. Unirii, 20",
2,151 м²,Белый вариант,13,Подземная,"3-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102822101?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4MjIxMDEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiODVmZTRiMzQtYjgxMS00ZGQ5LTllMTgtZmIyZjMyOGFmYWUzIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMTo0MDo1NS4yMjc5MDk5NTFaIn19.q194aPcVHOJb72cS2kQTisnTz3E7ayL4zYfDFCGJihs&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=8,102822101,,,,Новострой,2,Квартира с ливингом,249 150 €,Продам,3-х комнатная квартира,13,Застройщик,,,"Кишинёв мун., Кишинёв, Старая Почта, ул. Язулуй, 38",Ecovzor
1,55 м²,Eвроремонт,14,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102686630?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI2ODY2MzAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMmI3MjU4OGYtMzBhZi00OWIzLWE2ZTUtZjcyNjExZGFiYzRjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjQwOjU1LjIyNzk4OTQ4MVoifX0.Lo9zOpHWhGZ1OA2lZeEAzJ6ce2lnq5vM2vpSiBmIZ0E&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,102686630,,,,Новострой,1,,799 MDL,Сдаю посуточно,1-комнатная квартира,2,Агентство,350 см,Бетон,"Кишинёв мун., Кишинёв, Ботаника, str. Nicolae Testimiteanu , 3\10",
1,55 м²,Косметический pемонт,11,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103813956?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM4MTM5NTYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiMjc5M2U0MjAtMWQ4Ny00OWQ3LWFjOGItZjE3ZjQwN2E3Yzc3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMTo0MDo1NS4yMjgwMzUxNDdaIn19.PaRSQmejSr96pDNgw_R5MgzMB8pUqAlu5WBwWUK_E2c&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,103813956,,,,Новострой,1,,137 000 €,Продам,2-х комнатная квартира,2,Частное лицо,,,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 35/E",
1,60 м²,Eвроремонт,10,Oткрытое,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104079631?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzk2MzEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiOGI3ZGZlN2QtZWYyOS00MWE3LWJiNzMtOTM3OTYzNjRlYzQ3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMTo0MDo1NS4yMjgwNTg2OTJaIn19.M3gwSZ2kUf7x-wIYDPDwgLktxw-82Gxxy3ZdJ7zxbdE&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,104079631,,,,Новострой,,Квартира с ливингом,700 €,Сдаю помесячно,2-х комнатная квартира,8,Частное лицо,,,"Кишинёв мун., Кишинёв, Телецентр, str. Sprîncenoaia, 1/A",Basconslux
,71 м²,,10,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",https://999.md/ru/103796425?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM3OTY0MjUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiZWM0YWJhZDgtMTA4ZS00NzM0LWJlOGUtYzI2ZWQ0M2VkNzQ5IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIxOjQwOjU1LjIyODEzNzg5N1oifX0.ovcYX7vrRyCsbvOmM4Nttgy6nAsA1qKf8H8h7-zJA-E&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,103796425,,,,Новострой,,,124 000 €,Продам,2-х комнатная квартира,9,Агентство,,,"Кишинёв мун., Дурлешты, Центр, str. Cartuşa, 95/3",
