Балкон / лоджия,Планировка,Ливинг,link,Застройщик,Площадь кухни,Парковочное место,Этаж,Санузел,Высота потолков,price,Количество этажей,Общая площадь,Адрес,id,Жилой фонд,Тип здания,Жилая площадь,title,Тип,Автор объявления,Количество комнат,Состояние квартиры
,,,https://999.md/ru/103348118?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMzNDgxMTgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiYTU2YjMzNTMtYWVmMy00YWM1LThjZjAtNWViNThjM2JhNTcyIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjI2OjMzLjA4NzY2MzQ0WiJ9fQ.ImUwO0D1W0vqs_F8JzykhvxH4haNO6RthNN6FrSDFnI&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=8,,,,7,,,139 900 €,17,86 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Tudor Strișcă, 19/2",103348118,Новострой,,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Белый вариант
,,,https://999.md/ru/103642758?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM2NDI3NTgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiZWQwMzE0OTctMTA4Ny00ZWE2LTk1ZjYtM2U4ZGRiZTQyYWQwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE4OjI2OjMzLjA4Nzc3MTE5OFoifX0.5PALH6RZO25nvmLvC2DQ5wyLmoBZvppsELvme9XleCs&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,,,,4,,,600 MDL,11,35 м²,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",103642758,Новострой,,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Застройщик,1-комнатная квартира,
1,,,https://999.md/ru/104101582?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMDE1ODIiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNTA5ZTUxYTUtYjQ5Mi00OTUyLTgwN2ItNTIyYWE3MTlkMDhjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjI2OjMzLjA4NzgwNTQyNVoifX0.UfINQbL7WMroARCO1ov6Cn2g-F6q2Ppap9uvDVQS6tw&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,,,Oткрытое,4,1,,500 €,5,52 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Independenței, 10/5",104101582,Вторичный,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Частное лицо,2-х комнатная квартира,Eвроремонт
,143,,https://999.md/ru/104112391?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMTIzOTEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiZGQ2NzBiNWEtYWZjNC00ZTVjLWI4NDktYTk0N2U0MTk0ODlmIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjI2OjMzLjA4Nzg0MzM2MVoifX0.XZ9gLcb8Ke5hg1ut_vhfog3kDsTc9r9nrjdJoZMhurM&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,,,,7,,,450 €,9,56 м²,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 24",104112391,Вторичный,,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,Частное лицо,2-х комнатная квартира,
1,,Квартира без ливинга,https://999.md/ru/103368414?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMzNjg0MTQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMjJlMDZhOTItYzIzOS00NzFiLWEyOGItYTJiMzMwZjY0NTI2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjI2OjMzLjA4Nzg5OTUwOVoifX0.yrfgWYz7wiQDMoGyfmhh9owMJsIU7jfmk8ClkdNwekk&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,Ecovzor,,Oткрытое,2,2,295 см,96 040 €,7,69 м²,"Кишинёв мун., Криково, Центр, str. Vasile Alescandri, 5",103368414,Новострой,Mонолитный,,"2-х комнатная квартира,  Центр,  Криково,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Белый вариант
1,,Квартира без ливинга,https://999.md/ru/102691920?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI2OTE5MjAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMmI3MjU4OGYtMzBhZi00OWIzLWE2ZTUtZjcyNjExZGFiYzRjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjI2OjMzLjA4NzE0MTc3OVoifX0.EnVJc2qTdPqFtO6JY2KjZ8hSgfWkkIo24nx3_CbP6q4&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=1,,,,4,1,350 см,799 MDL,14,55 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Nicolae Testimiteanu, 3\15",102691920,Новострой,Бетон,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Агентство,1-комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/103256263?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMyNTYyNjMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiM2UyMTE4MGUtNTA2Ni00ZGJmLWFhN2MtOWExNDM1ZGU4ODg0IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjI2OjMzLjA4NzIyNzI5NVoifX0.CdQTIx4-aQUgGYn_sVw1_MrtShyxrOC8m9JGLOEPU1s&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=2,Exfactor-grup,,,8,,,179 000 €,9,70 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 9",103256263,Новострой,Kирпичный,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,2-х комнатная квартира,Eвроремонт
1,Мс (Молд. Серия),Квартира без ливинга,https://999.md/ru/87410250?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4NzQxMDI1MCIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InBybyIsImwiOiI0NWUwMTFkMC05ZDU1LTRjNDktYmUyZi02MDMwMGQzNTNjYjkiLCJlIjoiODkuMTQ5LjkzLjEzOSIsImciOiJsaXRlIiwidCI6IjIwMjYtMDQtMjBUMTg6MjY6MzMuMDg3Mjc5MTQyWiJ9fQ.GE-XrA3NXQNeQmlhV7AYJSq4nAzpZ2rYCZUsYYpkZ0s&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=3,,,Oткрытое,8,1,,500 MDL,9,36 м²,Расположение,87410250,Вторичный,,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Частное лицо,1-комнатная квартира,
2,,,https://999.md/ru/89832857?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4OTgzMjg1NyIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InByZW1pdW0iLCJsIjoiY2QyNWU0OWQtMGI0OC00MTNmLTlhYjAtYWNlNGFjZDVmZDc5IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjI2OjMzLjA4NzMxMTQ5MloifX0.9TXdwapQjBS7or6O-kItdJe8Q1BLBJsIsMahAV4Wwvs&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=4,Boiar House,,,9,2,,100 300 €,10,100 м²,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24/B",89832857,Новострой,,,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Застройщик,3-х комнатная квартира,Незавершенное cтроительство
2,,Квартира с ливингом,https://999.md/ru/102185385?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIxODUzODUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6Ijk5MmI1MmFiLWZlY2ItNGJlYy1hNTYwLTJlZDU0MmUwZmVlOSIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMTg6MjY6MzMuMDg3NDk4MTk2WiJ9fQ.RSgdeCNfYB7fP7FOCa-o6IK_UQfAm5jWGifetyfbbYI&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=5,,,Oткрытое,7,1,,850 €,10,95 м²,"Кишинёв мун., Кишинёв, Центр, str. Gheorghe Cașu, 30/C",102185385,Новострой,Kомбинированный,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,,2-х комнатная квартира,
1,,,https://999.md/ru/104103537?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMDM1MzciLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiYTU2YjMzNTMtYWVmMy00YWM1LThjZjAtNWViNThjM2JhNTcyIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjI2OjMzLjA4NzUyODc3NVoifX0.2q4ezlRL6XiOukvMofZvjaKOMVVM1dHahW2mj5f04Wc&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=6,,,Oткрытое,5,,,95 900 €,9,42 м²,"Кишинёв мун., Дурлешты, Центр, str. Regele Carol, 1",104103537,Новострой,,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
2,,Квартира с ливингом,https://999.md/ru/101652246?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDE2NTIyNDYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6IjcxZjI3ZTJmLTdjZGEtNGRiMS1iMjNkLWUwZWE2OTRhOGI4ZSIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMTg6MjY6MzMuMDg3NTU0OTA1WiJ9fQ.asVAprAwb7a_ERaTsZ5A742WGeAk4RzYzySrf7OOfac&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=7,Varicom,20 м²,Oткрытое,14,1,3 см,164 999 €,16,85 м²,"Кишинёв мун., Кишинёв, Ботаника, ул. Грэдина Ботаникэ, 20/1",101652246,Новострой,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,2-х комнатная квартира,Eвроремонт
,,,https://999.md/ru/103348118?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMzNDgxMTgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiYTU2YjMzNTMtYWVmMy00YWM1LThjZjAtNWViNThjM2JhNTcyIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjI2OjMzLjA4NzY2MzQ0WiJ9fQ.ImUwO0D1W0vqs_F8JzykhvxH4haNO6RthNN6FrSDFnI&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=8,,,,7,,,139 900 €,17,86 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Tudor Strișcă, 19/2",103348118,Новострой,,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Белый вариант
,,,https://999.md/ru/103642758?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM2NDI3NTgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiZWQwMzE0OTctMTA4Ny00ZWE2LTk1ZjYtM2U4ZGRiZTQyYWQwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE4OjI2OjMzLjA4Nzc3MTE5OFoifX0.5PALH6RZO25nvmLvC2DQ5wyLmoBZvppsELvme9XleCs&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,,,,4,,,600 MDL,11,35 м²,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",103642758,Новострой,,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Застройщик,1-комнатная квартира,
1,,,https://999.md/ru/104101582?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMDE1ODIiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNTA5ZTUxYTUtYjQ5Mi00OTUyLTgwN2ItNTIyYWE3MTlkMDhjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjI2OjMzLjA4NzgwNTQyNVoifX0.UfINQbL7WMroARCO1ov6Cn2g-F6q2Ppap9uvDVQS6tw&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,,,Oткрытое,4,1,,500 €,5,52 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Independenței, 10/5",104101582,Вторичный,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Частное лицо,2-х комнатная квартира,Eвроремонт
,143,,https://999.md/ru/104112391?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMTIzOTEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiZGQ2NzBiNWEtYWZjNC00ZTVjLWI4NDktYTk0N2U0MTk0ODlmIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjI2OjMzLjA4Nzg0MzM2MVoifX0.XZ9gLcb8Ke5hg1ut_vhfog3kDsTc9r9nrjdJoZMhurM&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,,,,7,,,450 €,9,56 м²,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 24",104112391,Вторичный,,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Частное лицо,2-х комнатная квартира,
1,,Квартира без ливинга,https://999.md/ru/103368414?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMzNjg0MTQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMjJlMDZhOTItYzIzOS00NzFiLWEyOGItYTJiMzMwZjY0NTI2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjI2OjMzLjA4Nzg5OTUwOVoifX0.yrfgWYz7wiQDMoGyfmhh9owMJsIU7jfmk8ClkdNwekk&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,Ecovzor,,Oткрытое,2,2,295 см,96 040 €,7,69 м²,"Кишинёв мун., Криково, Центр, str. Vasile Alescandri, 5",103368414,Новострой,Mонолитный,,"2-х комнатная квартира,  Центр,  Криково,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Белый вариант
