Санузел,Общая площадь,Состояние квартиры,Количество этажей,Парковочное место,title,link,id,Площадь кухни,Жилая площадь,Планировка,Жилой фонд,Балкон / лоджия,Ливинг,price,Тип,Количество комнат,Этаж,Автор объявления,Высота потолков,Тип здания,Адрес,Застройщик
,52 м²,,10,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/83208752?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQyNzksIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4MzIwODc1MiIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InBybyIsImwiOiIzZTU1ODhmOS1mYTc5LTQ4NmItYmE5My0yZDNhNDgxMTgxODYiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDIxOjMxOjE5LjY3NzE5MzEwM1oifX0.-K3o1_Zgmzqt7UIxeKLVnLIaWf7RsORP-f6nYEKLlEw&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=8,83208752,,,,Новострой,,,450 €,Сдаю помесячно,2-х комнатная квартира,4,Застройщик,,,"Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, 128/2",
2,80 м²,Eвроремонт,5,Oткрытое,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104111619?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQyNzksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMTE2MTkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMjdjNzU3NmUtZjI1ZC00YWJlLTlmN2QtNTJhZjIzMWQ3MGU2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjMxOjE5LjY3NzI1MjkyNVoifX0.W5jVPPZFwuoMnMGW44P2EEx7-BVLw0fYKb0zBN9GmRw&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,104111619,,,143,Вторичный,1,Квартира с ливингом,110 000 €,Продам,3-х комнатная квартира,4,Частное лицо,270 см,Kотельцовый,"Кишинёв мун., Кишинёв, Рышкановка, str. Crângului, 12",
,65 м²,,9,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104104568?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQyNzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMDQ1NjgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNTg5MzQxNzItY2JmYy00YzU2LWEwYTYtOTMwY2MxMDNmNGQzIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIxOjMxOjE5LjY3NzI5OTIxOVoifX0.zGhPd1oZ7VQ9jFBarOw6ANwKE6H0JptuDyDJWy4bGEI&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,104104568,,,,Вторичный,1,,450 €,Сдаю помесячно,2-х комнатная квартира,1,Частное лицо,,,"Кишинёв мун., Кишинёв, Ботаника, str. Independenței, 42/2",
,35 м²,,10,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/84521595?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQyNzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4NDUyMTU5NSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InBybyIsImwiOiJlZDAzMTQ5Ny0xMDg3LTRlYTYtOTVmNi0zZThkZGJlNDJhZDAiLCJlIjoiODkuMTQ5LjkzLjEzOSIsImciOiJ0dXJibyIsInQiOiIyMDI2LTA0LTIwVDIxOjMxOjE5LjY3NzMyNTkzNVoifX0.S-WXD5AUFJSOWzCPyXCJIMi7XGkQeyUnsSexLd58QLo&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,84521595,,35 м²,,Новострой,,,700 MDL,Сдаю посуточно,1-комнатная квартира,3,Агентство,,,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",
2,100 м²,Индивидуальный дизайн,8,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/89697488?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQyNzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4OTY5NzQ4OCIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InBybyIsImwiOiIyNTQ3ZWNjMi1hZjQxLTRhZjAtOTVlYi00YjBlMjg0Zjc3N2EiLCJlIjoiODkuMTQ5LjkzLjEzOSIsImciOiJ0dXJibyIsInQiOiIyMDI2LTA0LTIwVDIxOjMxOjE5LjY3NzM0OTY2OFoifX0.Es5ZKHfjJ1xqFWGlsgaq1ln-LUEcSgOi5vku3KXBKTA&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,89697488,,100 м²,Индивидуальная,Новострой,,Квартира с ливингом,245 000 €,Продам,3-х комнатная квартира,2,Застройщик,,Kирпичный,"Кишинёв мун., Кишинёв, Центр, str. Avram Iancu, 32",Inamstro
,50 м²,,7,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/82505768?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQyNzksIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4MjUwNTc2OCIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6IiIsImwiOiIxMjNjYWYwYS0zNGQxLTQzNjQtODA4OS1kZjQ3ZjE0YzkyZjEiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDIxOjMxOjE5LjY3Njk3NDUzNloifX0.GFj042dubA7vSl2rtG3lumSJGQtxiy466h51H9h_lqo&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=1,82505768,,,,Новострой,,,1 100 €,Сдаю помесячно,2-х комнатная квартира,4,Частное лицо,3000 см,,Расположение,
2,55 м²,,9,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104101553?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQyNzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMDE1NTMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNTg5MzhmNjktYjMyMC00MWRhLTliOTMtYjZhNjkzZWM2ZWNjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMTozMToxOS42NzcwMDgzNTdaIn19.h_2dBGBDt5QM9Rob2ZCwiDjwbU-yLykPvxhvx-tW_qs&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=2,104101553,,,143,Вторичный,1,,110 000 €,Продам,2-х комнатная квартира,8,Частное лицо,,,"Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, 130",
1,55 м²,Eвроремонт,9,Подземная,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/89828684?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQyNzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4OTgyODY4NCIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InByZW1pdW0iLCJsIjoiMWNiZjkwMzctODQ5Ny00ZGRlLWE0NDgtZjliY2MxOGRlOGZlIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMTozMToxOS42NzcwMzE3NTFaIn19.nFD2wSU7ENYAhN9ZUTO8qOL64oHFrzYZOxPPl3EYaJQ&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=3,89828684,,,,Новострой,1,Квартира с ливингом,600 MDL,Сдаю посуточно,3-х комнатная квартира,3,Агентство,,,Расположение,
2,77 м²,Белый вариант,6,Гараж,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",https://999.md/ru/102831939?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQyNzksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4MzE5MzkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMjE6MzE6MTkuNjc3MDQ4MTM2WiJ9fQ.4seA9fwI_dhoksLtX7HG3xa0Zo6maG5DfJr-ShuhDFg&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=4,102831939,12 м²,,,Новострой,2,Квартира с ливингом,103 397 €,Продам,2-х комнатная квартира,2,Застройщик,286 см,Ячеистый Бетон,"Кишинёв мун., Дурлешты, Центр, str. Durlești, 8",Astercon
1,46 м²,Eвроремонт,10,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104080588?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQyNzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwODA1ODgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMDgxY2NlYTAtY2Y3MC00ZGUyLWFlYjctMDhjZjk0NDkyNDNjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIxOjMxOjE5LjY3NzExODQ5OFoifX0.Gy7trcGSEHE_cX3t0Bk4wEErE6OJCYTxUH-QcHHFBPQ&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=5,104080588,,,,Новострой,,Квартира с ливингом,133 000 €,Продам,2-х комнатная квартира,5,Частное лицо,,,"Кишинёв мун., Кишинёв, Буюканы, str. Ioana Radu, 27/6",Inamstro
,60 м²,Eвроремонт,16,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104023474?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQyNzksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwMjM0NzQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiYTU2YjMzNTMtYWVmMy00YWM1LThjZjAtNWViNThjM2JhNTcyIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjMxOjE5LjY3NzEzNTM5OFoifX0.i0kwE__nEYC9o6_EjaMRN5UQ8sbZpfT8xQNFKHEEQeg&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=6,104023474,,,,Вторичный,,,114 900 €,Продам,2-х комнатная квартира,8,Агентство,,,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 34/1",
,30 м²,Eвроремонт,5,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104094849?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQyNzksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTQ4NDkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiYWU3Nzg5YWQtY2FhNS00ZjcyLTg0NDctODlmYzRlNGVlY2NhIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjMxOjE5LjY3NzE0ODAwNFoifX0.1qQj7QCevetudX4ljlkUXTXSwR-lPeK-PeoGsk1_w58&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=7,104094849,,,,Вторичный,1,,40 €,Сдаю посуточно,1-комнатная квартира,1,Частное лицо,,,"Кишинёв мун., Кишинёв, Рышкановка, ул. Академик Андрей Сахаров, 11/3",
,52 м²,,10,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/83208752?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQyNzksIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4MzIwODc1MiIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InBybyIsImwiOiIzZTU1ODhmOS1mYTc5LTQ4NmItYmE5My0yZDNhNDgxMTgxODYiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDIxOjMxOjE5LjY3NzE5MzEwM1oifX0.-K3o1_Zgmzqt7UIxeKLVnLIaWf7RsORP-f6nYEKLlEw&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=8,83208752,,,,Новострой,,,450 €,Сдаю помесячно,2-х комнатная квартира,4,Застройщик,,,"Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, 128/2",
2,80 м²,Eвроремонт,5,Oткрытое,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104111619?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQyNzksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMTE2MTkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMjdjNzU3NmUtZjI1ZC00YWJlLTlmN2QtNTJhZjIzMWQ3MGU2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjMxOjE5LjY3NzI1MjkyNVoifX0.W5jVPPZFwuoMnMGW44P2EEx7-BVLw0fYKb0zBN9GmRw&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,104111619,,,143,Вторичный,1,Квартира с ливингом,110 000 €,Продам,3-х комнатная квартира,4,Частное лицо,270 см,Kотельцовый,"Кишинёв мун., Кишинёв, Рышкановка, str. Crângului, 12",
,65 м²,,9,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104104568?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQyNzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMDQ1NjgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNTg5MzQxNzItY2JmYy00YzU2LWEwYTYtOTMwY2MxMDNmNGQzIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIxOjMxOjE5LjY3NzI5OTIxOVoifX0.zGhPd1oZ7VQ9jFBarOw6ANwKE6H0JptuDyDJWy4bGEI&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,104104568,,,,Вторичный,1,,450 €,Сдаю помесячно,2-х комнатная квартира,1,Частное лицо,,,"Кишинёв мун., Кишинёв, Ботаника, str. Independenței, 42/2",
,35 м²,,10,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/84521595?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQyNzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4NDUyMTU5NSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InBybyIsImwiOiJlZDAzMTQ5Ny0xMDg3LTRlYTYtOTVmNi0zZThkZGJlNDJhZDAiLCJlIjoiODkuMTQ5LjkzLjEzOSIsImciOiJ0dXJibyIsInQiOiIyMDI2LTA0LTIwVDIxOjMxOjE5LjY3NzMyNTkzNVoifX0.S-WXD5AUFJSOWzCPyXCJIMi7XGkQeyUnsSexLd58QLo&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,84521595,,35 м²,,Новострой,,,700 MDL,Сдаю посуточно,1-комнатная квартира,3,Агентство,,,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",
2,100 м²,Индивидуальный дизайн,8,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/89697488?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQyNzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4OTY5NzQ4OCIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InBybyIsImwiOiIyNTQ3ZWNjMi1hZjQxLTRhZjAtOTVlYi00YjBlMjg0Zjc3N2EiLCJlIjoiODkuMTQ5LjkzLjEzOSIsImciOiJ0dXJibyIsInQiOiIyMDI2LTA0LTIwVDIxOjMxOjE5LjY3NzM0OTY2OFoifX0.Es5ZKHfjJ1xqFWGlsgaq1ln-LUEcSgOi5vku3KXBKTA&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,89697488,,100 м²,Индивидуальная,Новострой,,Квартира с ливингом,245 000 €,Продам,3-х комнатная квартира,2,Застройщик,,Kирпичный,"Кишинёв мун., Кишинёв, Центр, str. Avram Iancu, 32",Inamstro
