Балкон / лоджия,Планировка,Застройщик,link,Площадь кухни,Ливинг,Парковочное место,Этаж,Санузел,Высота потолков,price,Количество этажей,Общая площадь,Адрес,id,Жилой фонд,Тип здания,Жилая площадь,title,Тип,Автор объявления,Количество комнат,Состояние квартиры
1,Индивидуальная,,https://999.md/ru/103928056?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5MjgwNTYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiNmYzYzVkYzUtOTMwOC00ODUwLTg4ZDQtZTZhZDgxMjI4NjgwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxNzo0Mjo1Ni4zMjkzODE5MTJaIn19.J42sM7fMTldz-bIOEsSxVblqnfNW69OEl0ZREeg_Elc&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=7,27 м²,Квартира с ливингом,Гараж,6,1,2800 см,175 000 €,8,77 м²,"Кишинёв мун., Кишинёв, Рышкановка, str. Socoleni, 2A",103928056,Новострой,Kирпичный,34 м²,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,2-х комнатная квартира,Eвроремонт
1,,,https://999.md/ru/89282336?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4OTI4MjMzNiIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InByZW1pdW0iLCJsIjoiZjVkODE5ODItZmQwMy00OGQ1LWIxZDUtNzg2NDRkMzg1ZDMxIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjQyOjU2LjMyOTM5Njc3MVoifX0.mlJ0YZoWAIKdqbcuN7LMz7kVK4b8x9hdmnH4M3pFv10&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=8,,Квартира с ливингом,,1,1,,138 000 €,10,172 м²,"Кишинёв мун., Кишинёв, Центр, str. Ion Inculeț, 105/2",89282336,Новострой,Бетон,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Банк,3-х комнатная квартира,Eвроремонт
,,,https://999.md/ru/104089099?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwODkwOTkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiNmI2MDE0NmItOGVkNS00NmYyLWE1NTQtNWU1NjAzZTFmNjUwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxNzo0Mjo1Ni4zMjk0NzYwOTRaIn19.uAcOdq6Fp4Qa23XKzLAXjDwPVJ4O9GsZS2RHJcBbRuU&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,,,,3,,,135 000 €,9,79 м²,"Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spătarul, 1",104089099,Вторичный,,,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,
1,Индивидуальная,,https://999.md/ru/104114992?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMTQ5OTIiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiN2FiMTllZGItYjQ4NS00MDkwLWE2NzEtYWM2M2YxNjY2OGRmIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxNzo0Mjo1Ni4zMjk1MTE4MDRaIn19.1DJY_5STtWsgzhQJyL30ji5hXQhNDbz7SxSWKd4WkHY&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,6 м²,,Oткрытое,3,1,2600 см,79 800 €,5,35 м²,"Кишинёв мун., Кишинёв, Ботаника, ул. Николай Зелински, 30/3",104114992,Вторичный,Mонолитный,18 м²,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,Eвроремонт
,,,https://999.md/ru/100408670?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDA0MDg2NzAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImFhNzRmNTFlLTNjZmItNDJmZC1hNGJlLWE3MmI4ODczYTA4ZSIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6ImxpdGUiLCJ0IjoiMjAyNi0wNC0yMFQxNzo0Mjo1Ni4zMjk1MjQ4OTVaIn19.osaViWnPhJsLFaFUVSgjM6MEVnpzC9BaY0BtIvmtT4w&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,,,,1,,,449 MDL,2,20 м²,"Кишинёв мун., Кишинёв, Центр, ул. Букурешть, 7",100408670,Вторичный,Kирпичный,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Застройщик,1-комнатная квартира,
1,,,https://999.md/ru/50556564?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI1MDU1NjU2NCIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InByZW1pdW0iLCJsIjoiNmE0NmJkODctMTQzMi00MzUzLWJjZGUtMmJkYWZjNjYyMjFmIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjQyOjU2LjMyOTUzNzY3MloifX0.N3a5XPksBJClhVjqukyPkCAx9iSWBHCnG_j-sT_V9v4&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,,,Oткрытое,2,1,,1 500 €,4,75 м²,"Кишинёв мун., Кишинёв, Буюканы, Primaverii, 11",50556564,Новострой,,,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Застройщик,3-х комнатная квартира,Eвроремонт
1,Индивидуальная,Exfactor-grup,https://999.md/ru/103627585?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTIwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM2Mjc1ODUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiOTUzOGFhNzItY2U3MS00YmRjLTk5NTQtYzg3NmJhYjdiZTQ5IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxNzo0Mjo1Ni4zMjkxNTk4NjRaIn19._oQb8T3lyxX50u4Jz4d5VgokkIirDbazcvsLUuFJeqY&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=1,,Квартира с ливингом,Под навесом,3,1,300 см,134 200 €,15,53 м²,"Кишинёв мун., Кишинёв, Центр, str. Tudor Strișcă, 19/2",103627585,Новострой,Kомбинированный,53 м²,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Eвроремонт
,,Inamstro,https://999.md/ru/104089576?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwODk1NzYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMTM5ZTZlMTAtNmQ0Mi00NTkxLWFjNzUtZDAyYmYzYjA1NDhiIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxNzo0Mjo1Ni4zMjkyMTIxOTFaIn19.rYY0G5uWvADITXFGMoX1xQgYjyvZR-_7Q3SsPsQSKJU&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=2,,Квартира с ливингом,Oткрытое,8,,275 см,148 000 €,9,64 м²,"Кишинёв мун., Кишинёв, Чокана, str. Ion Dumeniuc, 6",104089576,Новострой,,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,
1,,Lagmar Impex,https://999.md/ru/101792106?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDE3OTIxMDYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNGI4NDEzNjMtZTE5Yy00YWFjLTg5NmEtM2ZjZmM5MjBiNTI2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxNzo0Mjo1Ni4zMjkyMjU4MDJaIn19.L7K5sy2TR4U3-0EWAWCYSGu0rUKoosJS3fdRd6rImAg&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=3,,Квартира с ливингом,,2,1,,77 000 €,10,56 м²,"Кишинёв мун., Кишинёв, Телецентр, șos. Hâncești, 142",101792106,Новострой,,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,1-комнатная квартира,Белый вариант
1,Индивидуальная,Astercon,https://999.md/ru/102013891?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIwMTM4OTEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMTc6NDI6NTYuMzI5MjUxMzE2WiJ9fQ.tf7Is10N10mUSPPzDX-t1U6-NRxUSwWiFD35Rtkxobs&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=4,13 м²,Квартира с ливингом,Гараж,2,1,286 см,63 800 €,6,44 м²,"Кишинёв мун., Дурлешты, Центр, Durlești, 8",102013891,Новострой,Ячеистый Бетон,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,Белый вариант
,,,https://999.md/ru/104065416?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNjU0MTYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiYzdmYzhkODYtNTkzMC00NDUwLTg1NGYtZWY0MzlkZjdiMmYwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxNzo0Mjo1Ni4zMjkzMjk2ODJaIn19.3dcEXksneD0AMrABp9jTGTZLxZn-2Xb0_eHLnENe7g8&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=5,,Квартира с ливингом,,3,,270 см,134 999 €,10,66 м²,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 100/3",104065416,Новострой,Kирпичный,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,2-х комнатная квартира,Eвроремонт
,,,https://999.md/ru/103968975?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5Njg5NzUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNjNmMDg1NDAtOGMxYy00ZWI4LWI5NTEtYmFmNjJmNDExMmUwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE3OjQyOjU2LjMyOTM2ODEyOFoifX0.H7vZiYJbGjPYtzTY-u5hX8F1h8YCJxjrRi0hUPimsWM&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=6,,Квартира без ливинга,Oткрытое,2,,,35 €,15,45 м²,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testimiţeanu, 3/10",103968975,Новострой,,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Частное лицо,1-комнатная квартира,
1,Индивидуальная,,https://999.md/ru/103928056?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5MjgwNTYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiNmYzYzVkYzUtOTMwOC00ODUwLTg4ZDQtZTZhZDgxMjI4NjgwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxNzo0Mjo1Ni4zMjkzODE5MTJaIn19.J42sM7fMTldz-bIOEsSxVblqnfNW69OEl0ZREeg_Elc&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=7,27 м²,Квартира с ливингом,Гараж,6,1,2800 см,175 000 €,8,77 м²,"Кишинёв мун., Кишинёв, Рышкановка, str. Socoleni, 2A",103928056,Новострой,Kирпичный,34 м²,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,2-х комнатная квартира,Eвроремонт
1,,,https://999.md/ru/89282336?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4OTI4MjMzNiIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InByZW1pdW0iLCJsIjoiZjVkODE5ODItZmQwMy00OGQ1LWIxZDUtNzg2NDRkMzg1ZDMxIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjQyOjU2LjMyOTM5Njc3MVoifX0.mlJ0YZoWAIKdqbcuN7LMz7kVK4b8x9hdmnH4M3pFv10&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=8,,Квартира с ливингом,,1,1,,138 000 €,10,172 м²,"Кишинёв мун., Кишинёв, Центр, str. Ion Inculeț, 105/2",89282336,Новострой,Бетон,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Банк,3-х комнатная квартира,Eвроремонт
,,,https://999.md/ru/104089099?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwODkwOTkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiNmI2MDE0NmItOGVkNS00NmYyLWE1NTQtNWU1NjAzZTFmNjUwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxNzo0Mjo1Ni4zMjk0NzYwOTRaIn19.uAcOdq6Fp4Qa23XKzLAXjDwPVJ4O9GsZS2RHJcBbRuU&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,,,,3,,,135 000 €,9,79 м²,"Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spătarul, 1",104089099,Вторичный,,,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,
1,Индивидуальная,,https://999.md/ru/104114992?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMTQ5OTIiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiN2FiMTllZGItYjQ4NS00MDkwLWE2NzEtYWM2M2YxNjY2OGRmIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxNzo0Mjo1Ni4zMjk1MTE4MDRaIn19.1DJY_5STtWsgzhQJyL30ji5hXQhNDbz7SxSWKd4WkHY&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,6 м²,,Oткрытое,3,1,2600 см,79 800 €,5,35 м²,"Кишинёв мун., Кишинёв, Ботаника, ул. Николай Зелински, 30/3",104114992,Вторичный,Mонолитный,18 м²,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,Eвроремонт
,,,https://999.md/ru/100408670?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDA0MDg2NzAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImFhNzRmNTFlLTNjZmItNDJmZC1hNGJlLWE3MmI4ODczYTA4ZSIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6ImxpdGUiLCJ0IjoiMjAyNi0wNC0yMFQxNzo0Mjo1Ni4zMjk1MjQ4OTVaIn19.osaViWnPhJsLFaFUVSgjM6MEVnpzC9BaY0BtIvmtT4w&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,,,,1,,,449 MDL,2,20 м²,"Кишинёв мун., Кишинёв, Центр, ул. Букурешть, 7",100408670,Вторичный,Kирпичный,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Застройщик,1-комнатная квартира,
1,,,https://999.md/ru/50556564?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI1MDU1NjU2NCIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InByZW1pdW0iLCJsIjoiNmE0NmJkODctMTQzMi00MzUzLWJjZGUtMmJkYWZjNjYyMjFmIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjQyOjU2LjMyOTUzNzY3MloifX0.N3a5XPksBJClhVjqukyPkCAx9iSWBHCnG_j-sT_V9v4&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,,,Oткрытое,2,1,,1 500 €,4,75 м²,"Кишинёв мун., Кишинёв, Буюканы, Primaverii, 11",50556564,Новострой,,,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Застройщик,3-х комнатная квартира,Eвроремонт
