Балкон / лоджия,Планировка,Ливинг,link,Застройщик,Площадь кухни,Парковочное место,Этаж,Санузел,Высота потолков,price,Количество этажей,Общая площадь,Адрес,id,Жилой фонд,Тип здания,Жилая площадь,title,Тип,Автор объявления,Количество комнат,Состояние квартиры
1,,,https://999.md/ru/104005043?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwMDUwNDMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiYTY0ZTBmZDAtZTcyNS00YzMxLWJmNDUtMWY2YjU1N2JjOTI3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxNzo0ODowNS4xOTMyODUyOTlaIn19.2kTheYChmV42G7vqUJTF_GftL8SdK0pgeHi6QEW-RGc&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=7,Astercon,,,2,2,,220 000 €,10,75 м²,"Кишинёв мун., Кишинёв, Центр, str. Melestiu, 1/2",104005043,Новострой,,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,
,,,https://999.md/ru/104090179?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTAxNzkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiYWJhOTM5N2ItNjE1MS00YjRmLTk5YWItZTk1NWMzYzM5N2RjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjQ4OjA1LjE5MzMwODc2WiJ9fQ.4eBjMDvkTL4m5-BEOvDRdZaMh3Hr_zM5xmxViM1Br_c&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=8,,,,9,2,,126 000 €,10,91 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Valea Crucii, 22",104090179,Вторичный,,,"4-x комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,4-x комнатная квартира,Без ремонта
,,,https://999.md/ru/104079108?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzkxMDgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNmJiMGQ3ZDAtM2RkOC00Yjk2LTgxYzEtNjgyMjA2Y2UxZGRhIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjQ4OjA1LjE5MzQwNDMwNFoifX0.kT9rgvgA5zkjJHAv7U8Pl3Pxcne2M1PLxSuGgEmXT0M&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,,,,2,,,500 €,9,43 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Sucevița, 18/1",104079108,Новострой,,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Застройщик,1-комнатная квартира,
2,Индивидуальная,Квартира с ливингом,https://999.md/ru/102866534?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4NjY1MzQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNTEzMTk3MGItYmRiMy00NTgxLWFjMzMtMjg3MDU2OWJmNmRhIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE3OjQ4OjA1LjE5MzQ0MzM5OFoifX0.LxHW0kAPuY-zm7Wh19ihrtWd9onrU9iaOyRIvuIUrFs&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,Eldorado Terra,28 м²,Oткрытое,3,2,,228 000 €,11,97 м²,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 3/7",102866534,Новострой,Mонолитный,,"4-x комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,4-x комнатная квартира,Eвроремонт
1,,Квартира с ливингом,https://999.md/ru/102898285?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4OTgyODUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6IjlkZjMwMGM3LTA3OTMtNDk2My1iODhlLWIwZjUwMzY5NDViYyIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMTc6NDg6MDUuMTkzNDY3MTIyWiJ9fQ.gfv09kKVuPKybp7pyIHKJgVZZ5YPTNqeyL8aOEXUuZk&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,Exfactor-grup,,Oткрытое,11,1,,50 €,11,60 м²,"Кишинёв мун., Кишинёв, Центр, ул. Андрей Дога, 2/1",102898285,Новострой,,60 м²,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Агентство,2-х комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/104084854?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwODQ4NTQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMTQ1YzJhNWUtNTYwMy00NTkxLTg4YjktYTJhNDA2MGEyNGMzIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjQ4OjA1LjE5MzUyNjg3MloifX0.Ejt5a-NgerhDs15PRPf0KszHCtKf4reI-aZ5E0zd6HM&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,,,Oткрытое,10,1,,600 MDL,12,70 м²,"Кишинёв мун., Кишинёв, Центр, Constatin Varnav , 20",104084854,Новострой,,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Агентство,1-комнатная квартира,Eвроремонт
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/102013891?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIwMTM4OTEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMTc6NDg6MDUuMTkyOTQ1Mjg3WiJ9fQ.DxBA7G4feel5O6nRjRd6_jZD6GFfNGnQdDKYXXYY048&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=1,Astercon,13 м²,Гараж,2,1,286 см,63 800 €,6,44 м²,"Кишинёв мун., Дурлешты, Центр, Durlești, 8",102013891,Новострой,Ячеистый Бетон,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,Белый вариант
1,Индивидуальная,,https://999.md/ru/76838836?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI3NjgzODgzNiIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InByZW1pdW0iLCJsIjoiNmE1ZTFhYmItNzdjMC00MWJjLTlhNjUtZjYzZGM3OWMwYWY3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxNzo0ODowNS4xOTI5ODI2NzFaIn19.Q747NulBCpGa_TncaAPUTg9R4sUip51sAbhQwL_qWsQ&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=2,,15 м²,Oткрытое,15,1,300 см,75 €,15,90 м²,"Кишинёв мун., Кишинёв, Ботаника, bd. Decebal, 6/2",76838836,Новострой,Kотельцовый,75 м²,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Агентство,3-х комнатная квартира,Индивидуальный дизайн
,,Квартира с ливингом,https://999.md/ru/103682003?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM2ODIwMDMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiYWIzMzA5OWItNzRkYS00NmFjLTk4NTMtYTZlOGVlNTA1NTc0IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE3OjQ4OjA1LjE5MzAxNTE5WiJ9fQ.u4R3W_xhqvIe--7GXoaA4odudEfLki1S_Kd4z2EDDO0&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=3,,,,3,,,1 350 €,7,120 м²,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Iorga, 9",103682003,Вторичный,,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Частное лицо,3-х комнатная квартира,
,,,https://999.md/ru/59160921?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI1OTE2MDkyMSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InBybyIsImwiOiJiNDEwMzQwNS00MjZiLTRlMGMtOWViOC03ZjRkY2RmNzMyYTQiLCJlIjoiODkuMTQ5LjkzLjEzOSIsImciOiJ0dXJibyIsInQiOiIyMDI2LTA0LTIwVDE3OjQ4OjA1LjE5MzA0MDcwNloifX0.HJ65nr_eolYjo4q4YBo9-_f9ktJlawzNB2qI5ePK5RE&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=4,,,,2,,,699 MDL,11,32 м²,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 3/a",59160921,Новострой,,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Агентство,1-комнатная квартира,
,,,https://999.md/ru/70397808?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI3MDM5NzgwOCIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6IiIsImwiOiJmNmE2YzliNS02ZjRhLTQ3Y2UtYjIyYi1hYTlhYjk5OGVhNDkiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDE3OjQ4OjA1LjE5MzE2MzIzNFoifX0.ZIhJmYxTHs4cuR4eic2IE76RAdqS88896mgakbmenmE&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=5,,,,6,,,250 MDL,10,45 м²,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",70397808,Новострой,,,"на 3 часа - 250 лей, на ночь - 500 лей в центре Кишинева - ул.Ismail 88, сдаем 24/24.",Сдаю посуточно,Агентство,1-комнатная квартира,
,,Квартира с ливингом,https://999.md/ru/102884930?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4ODQ5MzAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImQ4MGQyMmM1LTA3NTQtNDgxYS05Y2IxLTM2N2YzNzFmYTMzNiIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDQtMjBUMTc6NDg6MDUuMTkzMjI3NTA5WiJ9fQ.ZAUY4uj5Yiks4dI_feMTvE0Xn9yXRiIz5MGyE4fKBmI&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=6,,,,5,,,83 000 €,5,47 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, 161/4",102884930,Вторичный,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,
1,,,https://999.md/ru/104005043?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwMDUwNDMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiYTY0ZTBmZDAtZTcyNS00YzMxLWJmNDUtMWY2YjU1N2JjOTI3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxNzo0ODowNS4xOTMyODUyOTlaIn19.2kTheYChmV42G7vqUJTF_GftL8SdK0pgeHi6QEW-RGc&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=7,Astercon,,,2,2,,220 000 €,10,75 м²,"Кишинёв мун., Кишинёв, Центр, str. Melestiu, 1/2",104005043,Новострой,,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,
,,,https://999.md/ru/104090179?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTAxNzkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiYWJhOTM5N2ItNjE1MS00YjRmLTk5YWItZTk1NWMzYzM5N2RjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjQ4OjA1LjE5MzMwODc2WiJ9fQ.4eBjMDvkTL4m5-BEOvDRdZaMh3Hr_zM5xmxViM1Br_c&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=8,,,,9,2,,126 000 €,10,91 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Valea Crucii, 22",104090179,Вторичный,,,"4-x комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,4-x комнатная квартира,Без ремонта
,,,https://999.md/ru/104079108?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzkxMDgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNmJiMGQ3ZDAtM2RkOC00Yjk2LTgxYzEtNjgyMjA2Y2UxZGRhIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjQ4OjA1LjE5MzQwNDMwNFoifX0.kT9rgvgA5zkjJHAv7U8Pl3Pxcne2M1PLxSuGgEmXT0M&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,,,,2,,,500 €,9,43 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Sucevița, 18/1",104079108,Новострой,,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Застройщик,1-комнатная квартира,
2,Индивидуальная,Квартира с ливингом,https://999.md/ru/102866534?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4NjY1MzQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNTEzMTk3MGItYmRiMy00NTgxLWFjMzMtMjg3MDU2OWJmNmRhIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE3OjQ4OjA1LjE5MzQ0MzM5OFoifX0.LxHW0kAPuY-zm7Wh19ihrtWd9onrU9iaOyRIvuIUrFs&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,Eldorado Terra,28 м²,Oткрытое,3,2,,228 000 €,11,97 м²,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 3/7",102866534,Новострой,Mонолитный,,"4-x комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,4-x комнатная квартира,Eвроремонт
1,,Квартира с ливингом,https://999.md/ru/102898285?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4OTgyODUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6IjlkZjMwMGM3LTA3OTMtNDk2My1iODhlLWIwZjUwMzY5NDViYyIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMTc6NDg6MDUuMTkzNDY3MTIyWiJ9fQ.gfv09kKVuPKybp7pyIHKJgVZZ5YPTNqeyL8aOEXUuZk&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,Exfactor-grup,,Oткрытое,11,1,,50 €,11,60 м²,"Кишинёв мун., Кишинёв, Центр, ул. Андрей Дога, 2/1",102898285,Новострой,,60 м²,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Агентство,2-х комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/104084854?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwODQ4NTQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMTQ1YzJhNWUtNTYwMy00NTkxLTg4YjktYTJhNDA2MGEyNGMzIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjQ4OjA1LjE5MzUyNjg3MloifX0.Ejt5a-NgerhDs15PRPf0KszHCtKf4reI-aZ5E0zd6HM&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,,,Oткрытое,10,1,,600 MDL,12,70 м²,"Кишинёв мун., Кишинёв, Центр, Constatin Varnav , 20",104084854,Новострой,,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Агентство,1-комнатная квартира,Eвроремонт
