Балкон / лоджия,Планировка,Ливинг,link,Застройщик,Площадь кухни,Парковочное место,Этаж,Санузел,Высота потолков,price,Количество этажей,Общая площадь,Адрес,id,Жилой фонд,Тип здания,Жилая площадь,title,Тип,Автор объявления,Количество комнат,Состояние квартиры
,Малосемейная,,https://999.md/ru/102000864?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIwMDA4NjQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiY2ZkNzJlNTItYzFiNy00NjE4LTk3MjQtZWM4NWM3YzFlZTkxIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjU4OjIyLjgyMDA4MTc5OFoifX0._AW49CovvmlS_fgjr4zwemrKmqJzR-k5a62XpMOIxqQ&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=8,Dansicons,,,3,2,300 см,190 000 €,11,87 м²,"Кишинёв мун., Кишинёв, Центр, str. Petru Rares, 36",102000864,Новострой,,87 м²,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,3-х комнатная квартира,Индивидуальный дизайн
Нет,,,https://999.md/ru/80783257?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4MDc4MzI1NyIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6IiIsImwiOiJlNDhjZmZiOC0zMjg4LTQyNWQtYTRiOC05NTZhZGY0YmI1MzkiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDE3OjU4OjIyLjgyMDE0MTk1NFoifX0.oAkPo-TJ8sqGAUPBUosMYIRC7Oc0DJQO8qRmH5IBf3o&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,,,Oткрытое,8,1,,40 €,15,40 м²,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 3/6",80783257,Новострой,Kотельцовый,,"1-комнатная квартира, 40 м², Центр, Кишинёв",Сдаю посуточно,Частное лицо,1-комнатная квартира,Eвроремонт
,,,https://999.md/ru/103765207?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM3NjUyMDciLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiMjA0OTQyY2YtYTE1OS00YTgyLTk4MDQtMzg5NjFkZjBhMWQ1IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE3OjU4OjIyLjgyMDE3NjQ2MVoifX0.by1guGvL60a7YdMFD6U6nCrHFcHuYKgZcR5cx4uXhO8&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,,,,9,,,45 000 €,18,42 м²,"Кишинёв мун., Кишинёв, Ботаника, şos. Munceşti, 94",103765207,Новострой,,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,
1,,Квартира с ливингом,https://999.md/ru/102719607?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI3MTk2MDciLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMmI3MjU4OGYtMzBhZi00OWIzLWE2ZTUtZjcyNjExZGFiYzRjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjU4OjIyLjgyMDIxMjc1M1oifX0.E3wMxp7HQAcq9I1SQuM-CjHx4nVoUqvYJF9KS7xfsjk&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,,,,13,1,,849 MDL,14,67 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Nicolae Testemițanu, 3/17",102719607,Новострой,Бетон,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Агентство,1-комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/100618094?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDA2MTgwOTQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiY2M4NGVkY2YtZGQyOC00MjgzLThjZmYtYmVjNWI4ZGVhMDQ3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjU4OjIyLjgyMDIzODk0NFoifX0.esrDFli_lTMSZnTI8fPgKYb1Z_ABgp40IJ_eN6rtheU&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,Horus,,,5,,,198 000 €,15,86 м²,"Кишинёв мун., Кишинёв, Рышкановка, str. Matei Basarab, 1/1",100618094,Новострой,,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,2-х комнатная квартира,Eвроремонт
2,,Квартира с ливингом,https://999.md/ru/100141581?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDAxNDE1ODEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiZTU2ZGI1M2UtNzQ1OS00ZWE1LTlkYTgtMjBhNjJlMGViMTg1IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjU4OjIyLjgxOTc2MzkyWiJ9fQ.UJhEXqwGhc8zFns7g9pLMspsLLHHT3iHeUdj_xQxcbc&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=1,,8 м²,Oткрытое,5,1,260 см,480 €,5,62 м²,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 4",100141581,Вторичный,Kотельцовый,54 м²,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Частное лицо,2-х комнатная квартира,Косметический pемонт
,,Квартира с ливингом,https://999.md/ru/104050390?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNTAzOTAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMjBjZjI2YjAtMzliOS00ZGNlLTkwZTMtNzFjOGIyOWY1YzY1IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxNzo1ODoyMi44MTk3ODgxMTZaIn19.r4Mbxs5l9DeejJh7vzGH9fDsUCO6UufIrXLZB1D6tdg&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=2,,,,5,,,99 900 €,7,48 м²,"Кишинёв мун., Дурлешты, Центр, str. Alexandr Orlov, 46",104050390,Новострой,,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,
Нет,Индивидуальная,Квартира без ливинга,https://999.md/ru/102831793?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTIwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4MzE3OTMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMTc6NTg6MjIuODE5ODE3MTYyWiJ9fQ.R_GL_90ZWHNoFxA3QszQqB1es11zFX0JrUGpw8YLNxs&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=3,Astercon,13 м²,Гараж,6,1,286 см,81 432 €,6,56 м²,"Кишинёв мун., Дурлешты, Центр, str. Durlești, 8",102831793,Новострой,Ячеистый Бетон,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Белый вариант
1,,Квартира без ливинга,https://999.md/ru/103368501?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMzNjg1MDEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMjJlMDZhOTItYzIzOS00NzFiLWEyOGItYTJiMzMwZjY0NTI2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjU4OjIyLjgxOTg1NDQ5M1oifX0.i_HrZrGwUDM86vWtWnTfeEYFficho23Zk4AgHGEmhxY&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=4,Ecovzor,,Oткрытое,5,2,295 см,88 200 €,7,63 м²,"Кишинёв мун., Криково, Центр, str. Vasile Alescandri, 5",103368501,Новострой,Mонолитный,,"2-х комнатная квартира,  Центр,  Криково,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Белый вариант
,,Квартира с ливингом,https://999.md/ru/104103448?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMDM0NDgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNWQwNDkwNTItOTE2Yy00MTk0LTk4MDItZmQzMWI4OTZhZDU5IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjU4OjIyLjgxOTk5MDQzNFoifX0.zVXQT-pAsT9a3HDUoAAKwEFkjKFHPG7KLKtKWUOqN60&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=5,,,,2,,,199 900 €,8,105 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Pandurilor, 42",104103448,Новострой,,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,3-х комнатная квартира,Индивидуальный дизайн
2,,Квартира с ливингом,https://999.md/ru/81834115?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4MTgzNDExNSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InByZW1pdW0iLCJsIjoiZmI3NDhhYTQtM2I5Zi00NDgwLWI1NjctOTVmOTJlYTViMDI1IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxNzo1ODoyMi44MjAwMjkzODRaIn19.Hr9up8WLh2Ch1aLng96MNaIDqvk8c3fBIQlDB_89RJg&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=6,,,Oткрытое,8,2,270 см,160 000 €,9,146 м²,"Кишинёв мун., Дурлешты, Центр, str. Cartuşa, 95/4",81834115,Новострой,Kомбинированный,,"4-x комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",,Застройщик,4-x комнатная квартира,Белый вариант
1,,Квартира с ливингом,https://999.md/ru/101794768?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDE3OTQ3NjgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImNkMjVlNDlkLTBiNDgtNDEzZi05YWIwLWFjZTRhY2Q1ZmQ3OSIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDQtMjBUMTc6NTg6MjIuODIwMDQzODgxWiJ9fQ.aBst_QivWJwzFjAvhu6aRDApUsXqSIDwAq1dllPJ5uY&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=7,Solomon Construct Imobil,,,1,2,290 см,77 030 €,10,72 м²,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24a",101794768,Новострой,,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Незавершенное cтроительство
,Малосемейная,,https://999.md/ru/102000864?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIwMDA4NjQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiY2ZkNzJlNTItYzFiNy00NjE4LTk3MjQtZWM4NWM3YzFlZTkxIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjU4OjIyLjgyMDA4MTc5OFoifX0._AW49CovvmlS_fgjr4zwemrKmqJzR-k5a62XpMOIxqQ&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=8,Dansicons,,,3,2,300 см,190 000 €,11,87 м²,"Кишинёв мун., Кишинёв, Центр, str. Petru Rares, 36",102000864,Новострой,,87 м²,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,3-х комнатная квартира,Индивидуальный дизайн
Нет,,,https://999.md/ru/80783257?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4MDc4MzI1NyIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6IiIsImwiOiJlNDhjZmZiOC0zMjg4LTQyNWQtYTRiOC05NTZhZGY0YmI1MzkiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDE3OjU4OjIyLjgyMDE0MTk1NFoifX0.oAkPo-TJ8sqGAUPBUosMYIRC7Oc0DJQO8qRmH5IBf3o&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,,,Oткрытое,8,1,,40 €,15,40 м²,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 3/6",80783257,Новострой,Kотельцовый,,"1-комнатная квартира, 40 м², Центр, Кишинёв",Сдаю посуточно,Частное лицо,1-комнатная квартира,Eвроремонт
,,,https://999.md/ru/103765207?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM3NjUyMDciLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiMjA0OTQyY2YtYTE1OS00YTgyLTk4MDQtMzg5NjFkZjBhMWQ1IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE3OjU4OjIyLjgyMDE3NjQ2MVoifX0.by1guGvL60a7YdMFD6U6nCrHFcHuYKgZcR5cx4uXhO8&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,,,,9,,,45 000 €,18,42 м²,"Кишинёв мун., Кишинёв, Ботаника, şos. Munceşti, 94",103765207,Новострой,,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,
1,,Квартира с ливингом,https://999.md/ru/102719607?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI3MTk2MDciLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMmI3MjU4OGYtMzBhZi00OWIzLWE2ZTUtZjcyNjExZGFiYzRjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjU4OjIyLjgyMDIxMjc1M1oifX0.E3wMxp7HQAcq9I1SQuM-CjHx4nVoUqvYJF9KS7xfsjk&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,,,,13,1,,849 MDL,14,67 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Nicolae Testemițanu, 3/17",102719607,Новострой,Бетон,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Агентство,1-комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/100618094?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDA2MTgwOTQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiY2M4NGVkY2YtZGQyOC00MjgzLThjZmYtYmVjNWI4ZGVhMDQ3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjU4OjIyLjgyMDIzODk0NFoifX0.esrDFli_lTMSZnTI8fPgKYb1Z_ABgp40IJ_eN6rtheU&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,Horus,,,5,,,198 000 €,15,86 м²,"Кишинёв мун., Кишинёв, Рышкановка, str. Matei Basarab, 1/1",100618094,Новострой,,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,2-х комнатная квартира,Eвроремонт
