Санузел,Общая площадь,Состояние квартиры,Количество этажей,Парковочное место,title,link,id,Площадь кухни,Жилая площадь,Планировка,Жилой фонд,Балкон / лоджия,Ливинг,price,Тип,Количество комнат,Этаж,Автор объявления,Высота потолков,Тип здания,Адрес,Застройщик
1,62 м²,Косметический pемонт,5,Oткрытое,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/100141581?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ1NjksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDAxNDE1ODEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiZTU2ZGI1M2UtNzQ1OS00ZWE1LTlkYTgtMjBhNjJlMGViMTg1IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjM2OjA5LjQyMTk1NDIwMloifX0.UKfP8s2Glr2BsdGGzpuF-Jjmnt1KiY1ziFFm6_UrNrc&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=8,100141581,8 м²,54 м²,,Вторичный,2,Квартира с ливингом,480 €,Сдаю помесячно,2-х комнатная квартира,5,Частное лицо,260 см,Kотельцовый,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 4",
,35 м²,,11,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103642758?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ1NjksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM2NDI3NTgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiZWQwMzE0OTctMTA4Ny00ZWE2LTk1ZjYtM2U4ZGRiZTQyYWQwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIxOjM2OjA5LjQyMjAyNTI5OFoifX0.ULfObWlXFIxu-1r73waqVm9G_e0qFqRbKDS7XPv9Np4&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,103642758,,,,Новострой,,,600 MDL,Сдаю посуточно,1-комнатная квартира,4,Застройщик,,,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",
2,100 м²,Незавершенное cтроительство,10,,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",https://999.md/ru/89832857?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ1NjksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4OTgzMjg1NyIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InByZW1pdW0iLCJsIjoiY2QyNWU0OWQtMGI0OC00MTNmLTlhYjAtYWNlNGFjZDVmZDc5IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjM2OjA5LjQyMjAzOTg5M1oifX0.0UQGOCtbxWH5_4MbU0haMLoZ0-EGprQKnwznMmpwuwQ&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,89832857,,,,Новострой,2,,100 300 €,Продам,3-х комнатная квартира,9,Застройщик,,,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24/B",Boiar House
1,40 м²,Eвроремонт,15,Oткрытое,"1-комнатная квартира, 40 м², Центр, Кишинёв",https://999.md/ru/80783257?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ1NjksIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4MDc4MzI1NyIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6IiIsImwiOiJlNDhjZmZiOC0zMjg4LTQyNWQtYTRiOC05NTZhZGY0YmI1MzkiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDIxOjM2OjA5LjQyMjA1MzYxMVoifX0.5jU7SpVCdN3Q858I2vBXh3v1zfVhv-bIVIEHV1CRsJE&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,80783257,,,,Новострой,Нет,,40 €,Сдаю посуточно,1-комнатная квартира,8,Частное лицо,,Kотельцовый,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 3/6",
,56 м²,,6,,"2-х комнатная квартира,  Центр,  Тогатин,  Кишинёв мун.",https://999.md/ru/103967041?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ1NjksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5NjcwNDEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMmJkYzg0MDItOWYxNC00OWEzLThiYzYtNDU4ZGZlYjYzMjAyIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjM2OjA5LjQyMjA4NzEzN1oifX0.0oSZuyXoUPY6oNO_ApJ1R18khtOFF1us1xeXg3t7Qss&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,103967041,,,,Новострой,,,92 000 €,Продам,2-х комнатная квартира,4,Частное лицо,,,"Кишинёв мун., Тогатин, Центр, str. Trandafirilor, 1/3",
2,97 м²,Eвроремонт,11,Oткрытое,"4-x комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102866534?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ1NjksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4NjY1MzQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNTEzMTk3MGItYmRiMy00NTgxLWFjMzMtMjg3MDU2OWJmNmRhIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIxOjM2OjA5LjQyMTczOTg1MVoifX0._Cv60cooRB1lK4WiF9XeK0WOo1QtgrFDoiHAR8zI4CU&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=1,102866534,28 м²,,Индивидуальная,Новострой,2,Квартира с ливингом,228 000 €,Продам,4-x комнатная квартира,3,Частное лицо,,Mонолитный,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 3/7",Eldorado Terra
,68 м²,Белый вариант,16,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104057130?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ1NjksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNTcxMzAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMTMyZmIzMGMtMTMzMi00NDA4LWI2Y2UtNTU2ZjZiM2FmMjcxIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjM2OjA5LjQyMTc3NDYwNFoifX0.NlBvtrro7V9lN_bIsp0BpyylDzhRGp2CPzMhQiViFYI&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=2,104057130,,,,Новострой,2,,122 900 €,Продам,2-х комнатная квартира,4,Частное лицо,,,"Кишинёв мун., Кишинёв, Ботаника, str. Grădina Botanică, 18/1",Inamstro
1,85 м²,Индивидуальный дизайн,15,Oткрытое,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/82542110?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ1NjksIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4MjU0MjExMCIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6IiIsImwiOiI1NTY4OWZlNi1mNTliLTQ4NTMtYjNhNi1iZmQwODMxNjFlNzMiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDIxOjM2OjA5LjQyMTc5MTc5NloifX0.ZAyT2O-OO0eBW4OfJJ3tyRXGQHPSvbMYqs0XW_aGX8I&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=3,82542110,15 м²,70 м²,Индивидуальная,Новострой,,,80 €,Сдаю посуточно,3-х комнатная квартира,5,Застройщик,280 см,Kотельцовый,"Кишинёв мун., Кишинёв, Ботаника, bd. Decebal, 99/E",Dansicons
1,75 м²,Eвроремонт,4,Oткрытое,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/50556564?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ1NjksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI1MDU1NjU2NCIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InByZW1pdW0iLCJsIjoiNmE0NmJkODctMTQzMi00MzUzLWJjZGUtMmJkYWZjNjYyMjFmIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjM2OjA5LjQyMTgyMTMyNloifX0.1yXYWS9vb0bU20Cl2X8JomyrH6oCTT9h47kccw8tlL0&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=4,50556564,,,,Новострой,1,,1 500 €,Сдаю помесячно,3-х комнатная квартира,2,Застройщик,,,"Кишинёв мун., Кишинёв, Буюканы, Primaverii, 11",
,86 м²,Белый вариант,17,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103348118?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ1NjksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMzNDgxMTgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiYTU2YjMzNTMtYWVmMy00YWM1LThjZjAtNWViNThjM2JhNTcyIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjM2OjA5LjQyMTg3NjI5M1oifX0.nDcaDzZg0J6SjIWsrwMQGb-Yec1EJDThp-W1A_WMBFI&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=5,103348118,,,,Новострой,,,139 900 €,Продам,3-х комнатная квартира,7,Агентство,,,"Кишинёв мун., Кишинёв, Ботаника, str. Tudor Strișcă, 19/2",
,68 м²,Eвроремонт,12,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104095924?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ1NjksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTU5MjQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMTU4MzhjMjQtMTk2MS00Y2FlLWJhYzUtM2ZiY2RmYmVhNDU3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMTozNjowOS40MjE4OTA2MVoifX0.qM8D-KFOVmnBtUjR1adusY3bnTEv4KXNctaLgrq7jvw&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=6,104095924,,,,Новострой,,Квартира с ливингом,199 000 €,Продам,2-х комнатная квартира,10,Агентство,,Kирпичный,Расположение,Exfactor-grup
1,65 м²,Eвроремонт,5,Oткрытое,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104116587?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ1NjksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMTY1ODciLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiYTQyMzI4ZjYtMDZmOS00YTA5LWE3ODEtNDZlMzBkMTAyZjI1IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjM2OjA5LjQyMTkyOTA2WiJ9fQ.PexKaGyw7_K_bNWocAlZ-Krk0rSTp9jKu6WLZU3Zkbw&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=7,104116587,25 м²,40 м²,Индивидуальная,Вторичный,1,Квартира с ливингом,139 999 €,Продам,2-х комнатная квартира,4,Частное лицо,260 см,Kотельцовый,"Кишинёв мун., Кишинёв, Ботаника, şos. Munceşti, 326",
1,62 м²,Косметический pемонт,5,Oткрытое,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/100141581?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ1NjksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDAxNDE1ODEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiZTU2ZGI1M2UtNzQ1OS00ZWE1LTlkYTgtMjBhNjJlMGViMTg1IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjM2OjA5LjQyMTk1NDIwMloifX0.UKfP8s2Glr2BsdGGzpuF-Jjmnt1KiY1ziFFm6_UrNrc&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=8,100141581,8 м²,54 м²,,Вторичный,2,Квартира с ливингом,480 €,Сдаю помесячно,2-х комнатная квартира,5,Частное лицо,260 см,Kотельцовый,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 4",
,35 м²,,11,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103642758?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ1NjksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM2NDI3NTgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiZWQwMzE0OTctMTA4Ny00ZWE2LTk1ZjYtM2U4ZGRiZTQyYWQwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIxOjM2OjA5LjQyMjAyNTI5OFoifX0.ULfObWlXFIxu-1r73waqVm9G_e0qFqRbKDS7XPv9Np4&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,103642758,,,,Новострой,,,600 MDL,Сдаю посуточно,1-комнатная квартира,4,Застройщик,,,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",
2,100 м²,Незавершенное cтроительство,10,,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",https://999.md/ru/89832857?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ1NjksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4OTgzMjg1NyIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InByZW1pdW0iLCJsIjoiY2QyNWU0OWQtMGI0OC00MTNmLTlhYjAtYWNlNGFjZDVmZDc5IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjM2OjA5LjQyMjAzOTg5M1oifX0.0UQGOCtbxWH5_4MbU0haMLoZ0-EGprQKnwznMmpwuwQ&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,89832857,,,,Новострой,2,,100 300 €,Продам,3-х комнатная квартира,9,Застройщик,,,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24/B",Boiar House
1,40 м²,Eвроремонт,15,Oткрытое,"1-комнатная квартира, 40 м², Центр, Кишинёв",https://999.md/ru/80783257?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ1NjksIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4MDc4MzI1NyIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6IiIsImwiOiJlNDhjZmZiOC0zMjg4LTQyNWQtYTRiOC05NTZhZGY0YmI1MzkiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDIxOjM2OjA5LjQyMjA1MzYxMVoifX0.5jU7SpVCdN3Q858I2vBXh3v1zfVhv-bIVIEHV1CRsJE&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,80783257,,,,Новострой,Нет,,40 €,Сдаю посуточно,1-комнатная квартира,8,Частное лицо,,Kотельцовый,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 3/6",
,56 м²,,6,,"2-х комнатная квартира,  Центр,  Тогатин,  Кишинёв мун.",https://999.md/ru/103967041?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ1NjksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5NjcwNDEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMmJkYzg0MDItOWYxNC00OWEzLThiYzYtNDU4ZGZlYjYzMjAyIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjM2OjA5LjQyMjA4NzEzN1oifX0.0oSZuyXoUPY6oNO_ApJ1R18khtOFF1us1xeXg3t7Qss&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,103967041,,,,Новострой,,,92 000 €,Продам,2-х комнатная квартира,4,Частное лицо,,,"Кишинёв мун., Тогатин, Центр, str. Trandafirilor, 1/3",
