Санузел,Общая площадь,Состояние квартиры,Количество этажей,Парковочное место,title,link,id,Площадь кухни,Жилая площадь,Планировка,Жилой фонд,Балкон / лоджия,Ливинг,price,Тип,Количество комнат,Этаж,Автор объявления,Высота потолков,Тип здания,Адрес,Застройщик
1,70 м²,Eвроремонт,9,Oткрытое,"3-х комнатная квартира,  Центр,  Кодру,  Кишинёв мун.",https://999.md/ru/104077452?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzc0NTIiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiZDcwNzEzZjEtOGE3My00ODJmLTgyNzEtNDYyZWFjMTM2YTNlIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIxOjI1OjQyLjM4ODEyMDA3WiJ9fQ.L_hWKjwDJDIy8jzvg--BtvYzFsrzKYN8-Fcjv0mqkRg&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=8,104077452,,,143,Вторичный,1,,130 000 €,Продам,3-х комнатная квартира,8,Частное лицо,,,"Кишинёв мун., Кодру, Центр, Str. Costiujeni, 6/1",
2,60 м²,Индивидуальный дизайн,5,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104096753?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTY3NTMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNTU3ZjFmMGEtODFiNi00NDE1LWFhZWYtZjNjZjkwMmYyYTU3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjI1OjQyLjM4ODE3OTczNVoifX0.f6PDNu08ZMfu0JQQ7iNjio8daYbwlrZlmuKruT-0JKg&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,104096753,9 м²,,Индивидуальная,Вторичный,1,,83 000 €,Продам,2-х комнатная квартира,5,Частное лицо,275 см,Kотельцовый,"Кишинёв мун., Кишинёв, Рышкановка, str. Dumitru Rîșcanu, 33/1",
2,95 м²,Белый вариант,9,Подземная,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104092040?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTIwNDAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImUxNWU2MGNjLWQ2MTgtNDQ0OS1hMjQ1LTBlZTQ4Y2Y1MjBjZCIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6ImxpdGUiLCJ0IjoiMjAyNi0wNC0yMFQyMToyNTo0Mi4zODgyNDM0ODlaIn19.Fz05Jq91jjTkPdV345T3LiR3CCokSViKGiFkBZTPtqc&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,104092040,,,Индивидуальная,Новострой,3,Квартира с ливингом,97 355 €,Продам,3-х комнатная квартира,9,Застройщик,,Mонолитный,"Кишинёв мун., Кишинёв, Ботаника, пр-т Дачия, 59",Metropolis City
,37 м²,,9,,"1-комнатная квартира,  Центр,  Кодру,  Кишинёв мун.",https://999.md/ru/104093126?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTMxMjYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMjk1OTYwYmMtZmM0My00YTI3LThhYTAtYjllYTE5Y2JmMDQ2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMToyNTo0Mi4zODgyNzQyM1oifX0.3pFnoAMlUiq4O41shP2THc3pqv8iK8SRrsbC-VikUc0&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,104093126,,,,Новострой,,Квартира с ливингом,59 900 €,Продам,1-комнатная квартира,1,Частное лицо,,,Расположение,
,86 м²,Eвроремонт,11,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104096043?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTYwNDMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMTU4MzhjMjQtMTk2MS00Y2FlLWJhYzUtM2ZiY2RmYmVhNDU3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMToyNTo0Mi4zODgzMzIxMDFaIn19.V3E-aL1SjZ57mJWW7PVCCuT5QPqKmbP_gZ13VqkXWZA&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,104096043,,,,Новострой,,Квартира с ливингом,228 000 €,Продам,2-х комнатная квартира,4,Агентство,,Kирпичный,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 13",Exfactor-grup
1,70 м²,,12,Oткрытое,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103951392?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5NTEzOTIiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiYWMzNTg3ODMtZTIwZi00MGJlLWFiZWMtMjRlMTIxYTMwZTFlIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQyMToyNTo0Mi4zODc3MzgzNjFaIn19.twyZ7aJYSG8H6Mf5rzur7ofqcdDS_LcwqMjVwkkRmtU&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=1,103951392,,,,Новострой,2,,850 €,Сдаю помесячно,2-х комнатная квартира,6,Застройщик,,,"Кишинёв мун., Кишинёв, Буюканы, str. Calea Ieșilor, 6",
1,55 м²,Eвроремонт,9,Подземная,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/89828684?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4OTgyODY4NCIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InByZW1pdW0iLCJsIjoiMWNiZjkwMzctODQ5Ny00ZGRlLWE0NDgtZjliY2MxOGRlOGZlIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMToyNTo0Mi4zODc3ODA1MTJaIn19.lFaTQwtcePF2E9C1JF4e9pk0tF6w-k8x5gISTK7QmkQ&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=2,89828684,,,,Новострой,1,Квартира с ливингом,600 MDL,Сдаю посуточно,3-х комнатная квартира,3,Агентство,,,Расположение,
2,113 м²,Индивидуальный дизайн,5,Oткрытое,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/101484805?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDE0ODQ4MDUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNGNkOGRiMGMtOWYyYS00YzdkLTkxMjUtYjA2MGZiYTMwMTYyIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMToyNTo0Mi4zODc4Mjc1NDZaIn19.j5wWirRK2huztr6mtZycRzVXMyhTblsFFHrsc3SWXHY&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=3,101484805,,,,Вторичный,,Квартира с ливингом,158 000 €,Продам,3-х комнатная квартира,1,Частное лицо,,,"Кишинёв мун., Кишинёв, Буюканы, str. Buiucani, 4",
,45 м²,Eвроремонт,10,Oткрытое,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/37573925?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIzNzU3MzkyNSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6IiIsImwiOiJjYjE3ZDNmMi00NGJhLTQ0YTUtYjk5NS03NmViYTc0Y2IzMTYiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDIxOjI1OjQyLjM4Nzg1MzAxWiJ9fQ.ZmGWkcFSzSL7D3AABp15wWLaZO3TNnp8QFceWEG3daI&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=4,37573925,15 м²,30 м²,Индивидуальная,Новострой,,,25 €,Сдаю посуточно,1-комнатная квартира,7,Застройщик,3 см,Mонолитный,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",
,65 м²,Нуждается в ремонте,5,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104096969?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTY5NjkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiNmI2MDE0NmItOGVkNS00NmYyLWE1NTQtNWU1NjAzZTFmNjUwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMToyNTo0Mi4zODc5NjczMDlaIn19.yWIb-vmp8KrPcNWzd9BpedUjTkgI94Y9Zy-2U2ACuhc&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=5,104096969,,,,Вторичный,,,155 000 €,Продам,3-х комнатная квартира,3,Агентство,,,"Кишинёв мун., Кишинёв, Центр, bd. Ştefan cel Mare şi Sfânt, 64",
1,50 м²,Белый вариант,6,Гараж,"Комната,  Центр,  Дурлешты,  Кишинёв мун.",https://999.md/ru/102196003?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTYwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIxOTYwMDMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMjE6MjU6NDIuMzg4MDMzMzI4WiJ9fQ.0c0a8UwQbhekrRDwtFE2EQLZbIXulPyuTH02qXVVly4&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=6,102196003,12 м²,,Индивидуальная,Новострой,1,Квартира с ливингом,72 384 €,Продам,Комната,2,Застройщик,286 см,Ячеистый Бетон,"Кишинёв мун., Дурлешты, Центр, str. Durlești, 8",Astercon
1,45 м²,Eвроремонт,12,Oткрытое,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103965928?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5NjU5MjgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiZGNhOWMwNWYtMjU1MS00MjU3LWI4NmItYmZmNDNiMzFkNjliIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIxOjI1OjQyLjM4ODA1NzcyN1oifX0.LfGpTJGq5ScfN0nxMuXTLCSB-V-sqgiQvUNIKvjSJqA&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=7,103965928,,,На земле,Новострой,Нет,Квартира без ливинга,700 €,Сдаю посуточно,1-комнатная квартира,12,Частное лицо,,Kомбинированный,"Кишинёв мун., Кишинёв, Рышкановка, str. Alecu Russo, 16",Inamstro
1,70 м²,Eвроремонт,9,Oткрытое,"3-х комнатная квартира,  Центр,  Кодру,  Кишинёв мун.",https://999.md/ru/104077452?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzc0NTIiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiZDcwNzEzZjEtOGE3My00ODJmLTgyNzEtNDYyZWFjMTM2YTNlIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIxOjI1OjQyLjM4ODEyMDA3WiJ9fQ.L_hWKjwDJDIy8jzvg--BtvYzFsrzKYN8-Fcjv0mqkRg&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=8,104077452,,,143,Вторичный,1,,130 000 €,,3-х комнатная квартира,8,Частное лицо,,,"Кишинёв мун., Кодру, Центр, Str. Costiujeni, 6/1",
2,60 м²,Индивидуальный дизайн,5,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104096753?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTY3NTMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNTU3ZjFmMGEtODFiNi00NDE1LWFhZWYtZjNjZjkwMmYyYTU3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjI1OjQyLjM4ODE3OTczNVoifX0.f6PDNu08ZMfu0JQQ7iNjio8daYbwlrZlmuKruT-0JKg&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,104096753,9 м²,,Индивидуальная,Вторичный,1,,83 000 €,Продам,2-х комнатная квартира,5,Частное лицо,275 см,Kотельцовый,"Кишинёв мун., Кишинёв, Рышкановка, str. Dumitru Rîșcanu, 33/1",
2,95 м²,Белый вариант,9,Подземная,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104092040?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTIwNDAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImUxNWU2MGNjLWQ2MTgtNDQ0OS1hMjQ1LTBlZTQ4Y2Y1MjBjZCIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6ImxpdGUiLCJ0IjoiMjAyNi0wNC0yMFQyMToyNTo0Mi4zODgyNDM0ODlaIn19.Fz05Jq91jjTkPdV345T3LiR3CCokSViKGiFkBZTPtqc&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,104092040,,,Индивидуальная,Новострой,3,Квартира с ливингом,97 355 €,Продам,3-х комнатная квартира,9,Застройщик,,Mонолитный,"Кишинёв мун., Кишинёв, Ботаника, пр-т Дачия, 59",Metropolis City
,37 м²,,9,,"1-комнатная квартира,  Центр,  Кодру,  Кишинёв мун.",https://999.md/ru/104093126?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTMxMjYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMjk1OTYwYmMtZmM0My00YTI3LThhYTAtYjllYTE5Y2JmMDQ2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMToyNTo0Mi4zODgyNzQyM1oifX0.3pFnoAMlUiq4O41shP2THc3pqv8iK8SRrsbC-VikUc0&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,104093126,,,,Новострой,,Квартира с ливингом,59 900 €,,1-комнатная квартира,1,Частное лицо,,,Расположение,
,86 м²,Eвроремонт,11,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104096043?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTYwNDMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMTU4MzhjMjQtMTk2MS00Y2FlLWJhYzUtM2ZiY2RmYmVhNDU3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMToyNTo0Mi4zODgzMzIxMDFaIn19.V3E-aL1SjZ57mJWW7PVCCuT5QPqKmbP_gZ13VqkXWZA&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,104096043,,,,Новострой,,Квартира с ливингом,228 000 €,Продам,2-х комнатная квартира,4,Агентство,,Kирпичный,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 13",Exfactor-grup
