Балкон / лоджия,Планировка,Ливинг,link,Застройщик,Площадь кухни,Парковочное место,Этаж,Санузел,Высота потолков,price,Количество этажей,Общая площадь,Адрес,id,Жилой фонд,Тип здания,Жилая площадь,title,Тип,Автор объявления,Количество комнат,Состояние квартиры
,,Квартира с ливингом,https://999.md/ru/104079631?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI1MjIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzk2MzEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiOGI3ZGZlN2QtZWYyOS00MWE3LWJiNzMtOTM3OTYzNjRlYzQ3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxODoxNToyMi4wOTk2ODU0MTFaIn19.tFJX7pwoLSReiE3O4SvHX9B4LhuirdYbPmT2QuN4GxE&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=8,Basconslux,,Oткрытое,8,1,,700 €,10,60 м²,"Кишинёв мун., Кишинёв, Телецентр, str. Sprîncenoaia, 1/A",104079631,Новострой,,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Частное лицо,2-х комнатная квартира,Eвроремонт
Нет,,,https://999.md/ru/80783257?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI1MjIsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4MDc4MzI1NyIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6IiIsImwiOiJlNDhjZmZiOC0zMjg4LTQyNWQtYTRiOC05NTZhZGY0YmI1MzkiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDE4OjE1OjIyLjA5OTczMzk1OFoifX0.c_f8h3Mwmwc1oLIzVAVVM5zaw1nGE3MaFQFCn6ID0F0&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,,,Oткрытое,8,1,,40 €,15,40 м²,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 3/6",80783257,Новострой,Kотельцовый,,"1-комнатная квартира, 40 м², Центр, Кишинёв",Сдаю посуточно,Частное лицо,1-комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/104091505?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI1MjIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTE1MDUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6IjQ0YTM2MzIxLTJlZDItNDU3Ny1iZjc0LWFlNDk2YzIyNTU0MyIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6ImxpdGUiLCJ0IjoiMjAyNi0wNC0yMFQxODoxNToyMi4wOTk3NTk4NTZaIn19.E1bXit4hknsEJjjg54ogKbqcgOQqEtQ2yBnlFU1bnYM&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,,,,7,,,74 382 €,6,76 м²,"Кишинёв мун., Криково, Центр, str. Burebista, 2",104091505,Новострой,,,"2-х комнатная квартира,  Центр,  Криково,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Белый вариант
2,Хрущевка,,https://999.md/ru/104060503?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI1MjIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNjA1MDMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiZmZjNjY1N2ItNTIzZC00MzNmLTg4MTYtMzRjNDAxN2EzZWUzIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE4OjE1OjIyLjA5OTc5ODc3N1oifX0.rtTwCWkXafpfDnnq7kCcmFgI0AoIvyokPI0AaVcXEB0&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,,,Oткрытое,4,,,550 €,5,34 м²,"Кишинёв мун., Кишинёв, Рышкановка, str. Kiev, 10/1",104060503,Вторичный,Kотельцовый,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Частное лицо,1-комнатная квартира,Индивидуальный дизайн
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/103674939?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI1MjIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM2NzQ5MzkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiNzY1MGUwNGEtZWM5YS00NDkwLWJiOTEtYjYxYjFkMGNiZTM3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxODoxNToyMi4wOTk4MTMzNFoifX0.P0wFi5mH235uPKYgmt_8fLUoJJNKm_vw55UK6QvwXJU&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,Exfactor-grup,18 м²,Oткрытое,13,1,275 см,2 700 €,15,92 м²,"Кишинёв мун., Кишинёв, Чокана, пр-т Мирча чел Бэтрын, 41/B",103674939,Новострой,Kомбинированный,74 м²,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Частное лицо,2-х комнатная квартира,Индивидуальный дизайн
,,,https://999.md/ru/104053677?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI1MjIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNTM2NzciLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiODQzZWZmOWMtOGFhMS00NWE3LTg4NGQtZGVmMmNiY2UwMGRmIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjE1OjIyLjA5OTQ3OTQzOFoifX0.Uk6FW9rh3veBSnhR3Rr84sRObtJdf4Tf31iJI27a7ac&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=1,,,,4,,,400 €,6,45 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Trandafirilor, 33/1",104053677,Вторичный,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Частное лицо,2-х комнатная квартира,
1,,,https://999.md/ru/103522826?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI1MjIsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM1MjI4MjYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNTFlNTNmZWQtMzI5MS00ODgzLTliN2YtMDAwMGU2NGNlZWJhIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxODoxNToyMi4wOTk1MTg1NThaIn19.F1k-vILORp6-2wdCZIK1r1DaKK65aFS0UcqWlt3JzXU&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=2,,,,1,,,22 000 €,3,42 м²,"Резина, Резина, Центр, str. Păcii, 53",103522826,Вторичный,Kотельцовый,,"2-х комнатная квартира,  Центр,  Резина,  Резина",Продам,Частное лицо,2-х комнатная квартира,Косметический pемонт
2,,,https://999.md/ru/104056858?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI1MjIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNTY4NTgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiNWE2OTk3OWUtNDRlZi00OTI1LTk3ODktYTkzODE4N2VhYzQyIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE4OjE1OjIyLjA5OTUzNDg1NloifX0.i0n3Ybtu2PKm_YqxuX9F_5Ftr3EJm3eFESvbfQoHW5s&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=3,,,,5,1,,112 000 €,10,48 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Sarmizegetusa, 53E",104056858,Новострой,,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,3-х комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/104102689?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI1MjIsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMDI2ODkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiZmRkYmMyMGQtZTUyMC00YzM2LWI2YzAtN2FmYWIwYjFjNTQ4IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxODoxNToyMi4wOTk1NTk0NzJaIn19.3GEYlwW-y-mwKkolFDs8kjWboniROjBZmOBfS93-NL0&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=4,,,,5,,,50 €,8,50 м²,"Кишинёв мун., Кишинёв, Центр, str. Lev Tolstoi, 63",104102689,Новострой,,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Частное лицо,1-комнатная квартира,
,,Квартира с ливингом,https://999.md/ru/104075662?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI1MjIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzU2NjIiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImFlMjAxMjEyLTFiNjYtNGE1NS1hZjUwLWI1YTQ2YzFhZjRmMCIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDQtMjBUMTg6MTU6MjIuMDk5NjQxODM1WiJ9fQ.QZjanw96tPVDNXo4jIqFBUl-pYgvTXg-LdqUOCm5Tp8&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=5,Pamir Construct,,Oткрытое,8,1,,119 000 €,9,38 м²,"Кишинёв мун., Кишинёв, Ботаника, ул. Гика Водэ, 5",104075662,Новострой,,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
Нет,Индивидуальная,Квартира с ливингом,https://999.md/ru/104020829?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI1MjIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwMjA4MjkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiN2IyZTJiYWUtMmQ2Ny00ZTQzLTkwMzItZDc3MTY0YzZiMmFmIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxODoxNToyMi4wOTk2NTY5MTRaIn19.mOqO4vjB6iPh5Q3ypDHaWc48OpIeHzWWubqfZSVOhGE&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=6,,,Oткрытое,1,1,,320 €,2,40 м²,"Кишинёв мун., Гратиешты, Окраина, str. Sfînta Treime, 16",104020829,Вторичный,,40 м²,"Комната,  Окраина,  Гратиешты,  Кишинёв мун.",Сдаю помесячно,Застройщик,Комната,Eвроремонт
,,,https://999.md/ru/103991321?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI1MjIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5OTEzMjEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiY2JkYWM0YjktMzI4NC00MzlhLTkwM2MtMWY2Y2I5MjViZTg2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxODoxNToyMi4wOTk2NzA5NTJaIn19.PIMo85iWLiTpfZeoJGPeJwjKNBmaWcMiq7eZL7Ykl5k&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=7,,,Oткрытое,3,,,45 999 €,9,25 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Sarmizegetusa, 94/1",103991321,Вторичный,,19 м²,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/104079631?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI1MjIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzk2MzEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiOGI3ZGZlN2QtZWYyOS00MWE3LWJiNzMtOTM3OTYzNjRlYzQ3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxODoxNToyMi4wOTk2ODU0MTFaIn19.tFJX7pwoLSReiE3O4SvHX9B4LhuirdYbPmT2QuN4GxE&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=8,Basconslux,,Oткрытое,8,1,,700 €,10,60 м²,"Кишинёв мун., Кишинёв, Телецентр, str. Sprîncenoaia, 1/A",104079631,Новострой,,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Частное лицо,2-х комнатная квартира,Eвроремонт
Нет,,,https://999.md/ru/80783257?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI1MjIsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4MDc4MzI1NyIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6IiIsImwiOiJlNDhjZmZiOC0zMjg4LTQyNWQtYTRiOC05NTZhZGY0YmI1MzkiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDE4OjE1OjIyLjA5OTczMzk1OFoifX0.c_f8h3Mwmwc1oLIzVAVVM5zaw1nGE3MaFQFCn6ID0F0&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,,,Oткрытое,8,1,,40 €,15,40 м²,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 3/6",80783257,Новострой,Kотельцовый,,"1-комнатная квартира, 40 м², Центр, Кишинёв",Сдаю посуточно,Частное лицо,1-комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/104091505?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI1MjIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTE1MDUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6IjQ0YTM2MzIxLTJlZDItNDU3Ny1iZjc0LWFlNDk2YzIyNTU0MyIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6ImxpdGUiLCJ0IjoiMjAyNi0wNC0yMFQxODoxNToyMi4wOTk3NTk4NTZaIn19.E1bXit4hknsEJjjg54ogKbqcgOQqEtQ2yBnlFU1bnYM&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,,,,7,,,74 382 €,6,76 м²,"Кишинёв мун., Криково, Центр, str. Burebista, 2",104091505,Новострой,,,"2-х комнатная квартира,  Центр,  Криково,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Белый вариант
2,Хрущевка,,https://999.md/ru/104060503?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI1MjIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNjA1MDMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiZmZjNjY1N2ItNTIzZC00MzNmLTg4MTYtMzRjNDAxN2EzZWUzIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE4OjE1OjIyLjA5OTc5ODc3N1oifX0.rtTwCWkXafpfDnnq7kCcmFgI0AoIvyokPI0AaVcXEB0&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,,,Oткрытое,4,,,550 €,5,34 м²,"Кишинёв мун., Кишинёв, Рышкановка, str. Kiev, 10/1",104060503,Вторичный,Kотельцовый,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Частное лицо,1-комнатная квартира,Индивидуальный дизайн
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/103674939?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTI1MjIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM2NzQ5MzkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiNzY1MGUwNGEtZWM5YS00NDkwLWJiOTEtYjYxYjFkMGNiZTM3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxODoxNToyMi4wOTk4MTMzNFoifX0.P0wFi5mH235uPKYgmt_8fLUoJJNKm_vw55UK6QvwXJU&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,Exfactor-grup,18 м²,Oткрытое,13,1,275 см,2 700 €,15,92 м²,"Кишинёв мун., Кишинёв, Чокана, пр-т Мирча чел Бэтрын, 41/B",103674939,Новострой,Kомбинированный,74 м²,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Частное лицо,2-х комнатная квартира,Индивидуальный дизайн
