Балкон / лоджия,Планировка,Ливинг,link,Застройщик,Площадь кухни,Парковочное место,Этаж,Санузел,Высота потолков,price,Количество этажей,Общая площадь,Адрес,id,Жилой фонд,Тип здания,Жилая площадь,title,Тип,Автор объявления,Количество комнат,Состояние квартиры
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/89760365?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4OTc2MDM2NSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InBybyIsImwiOiIyNTQ3ZWNjMi1hZjQxLTRhZjAtOTVlYi00YjBlMjg0Zjc3N2EiLCJlIjoiODkuMTQ5LjkzLjEzOSIsImciOiJ0dXJibyIsInQiOiIyMDI2LTA0LTIwVDE4OjMyOjE5LjYzMTg4MTAzM1oifX0.jC368NP7KwXcTPG12LbzkgWNOKDcYUD6r8sFMtn5MqQ&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,Inamstro,,,4,1,,145 000 €,9,8 м²,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 12a",89760365,Новострой,Бетон,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Белый вариант
1,,Квартира без ливинга,https://999.md/ru/104092185?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTIxODUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImJkNWM1NWFiLTM3ZDItNDA0MC04MmVhLTc0YmZjZmJiOGY0ZiIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6ImxpdGUiLCJ0IjoiMjAyNi0wNC0yMFQxODozMjoxOS42MzE5MDU0NjVaIn19.UxFj02n2kiaoT3338uxx5zP6CTPok7OkZexx4fqfFI4&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,,,,8,1,,109 900 €,9,55 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Grenoble,  130/3",104092185,Вторичный,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Индивидуальный дизайн
,,,https://999.md/ru/104079108?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzkxMDgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNmJiMGQ3ZDAtM2RkOC00Yjk2LTgxYzEtNjgyMjA2Y2UxZGRhIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjMyOjE5LjYzMTk0ODU2OFoifX0.QI-_oWZVvHGrCh8XZrHbDbql1M_sPZDQ_gcC31j5n8Y&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,,,,2,,,500 €,9,43 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Sucevița, 18/1",104079108,Новострой,,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Застройщик,1-комнатная квартира,
1,Индивидуальная,,https://999.md/ru/104114992?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMTQ5OTIiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiN2FiMTllZGItYjQ4NS00MDkwLWE2NzEtYWM2M2YxNjY2OGRmIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxODozMjoxOS42MzE5NzEwMjJaIn19.nSL7C6vpV3UmVjL0IcpZvwgqXr6rMPvdQX_OhSH8SrA&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,,6 м²,Oткрытое,3,1,2600 см,79 800 €,5,35 м²,"Кишинёв мун., Кишинёв, Ботаника, ул. Николай Зелински, 30/3",104114992,Вторичный,Mонолитный,18 м²,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,Eвроремонт
1,,Квартира без ливинга,https://999.md/ru/103368501?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMzNjg1MDEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMjJlMDZhOTItYzIzOS00NzFiLWEyOGItYTJiMzMwZjY0NTI2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjMyOjE5LjYzMTI1MDc4N1oifX0.dzG611g-na-YnMrcj0EPgpTMi9QIbpqFgumSVOAoYdY&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=1,Ecovzor,,Oткрытое,5,2,295 см,88 200 €,7,63 м²,"Кишинёв мун., Криково, Центр, str. Vasile Alescandri, 5",103368501,Новострой,Mонолитный,,"2-х комнатная квартира,  Центр,  Криково,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Белый вариант
2,,Квартира с ливингом,https://999.md/ru/102822101?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4MjIxMDEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiODVmZTRiMzQtYjgxMS00ZGQ5LTllMTgtZmIyZjMyOGFmYWUzIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxODozMjoxOS42MzEzMzQwNzRaIn19.RsesyWZkXmwofuHlBstThEWVq1290SlQS95AdONBVnA&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=2,Ecovzor,,Подземная,13,2,,249 150 €,13,151 м²,"Кишинёв мун., Кишинёв, Старая Почта, ул. Язулуй, 38",102822101,Новострой,,,"3-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,3-х комнатная квартира,Белый вариант
1,,Квартира с ливингом,https://999.md/ru/104001624?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwMDE2MjQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiOTUzYjAwZTUtMTQxZS00NjdjLTk3ZDktYWM5M2I3ZGNmNDU1IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxODozMjoxOS42MzE0MDU2MzdaIn19.gRn5FA2WH352TdC4_5o_teyiY9gpBHzFh_e8sXdF6SY&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=3,,,Гараж,6,1,,126 900 €,9,66 м²,Расположение,104001624,Новострой,,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,,Квартира с ливингом,https://999.md/ru/101792106?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDE3OTIxMDYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNGI4NDEzNjMtZTE5Yy00YWFjLTg5NmEtM2ZjZmM5MjBiNTI2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxODozMjoxOS42MzE0MzE0NDFaIn19.26zjM9iQpMUb9t1cAHAfomE6ZYj9gnBqxD8e9yek3nA&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=4,Lagmar Impex,,,2,1,,77 000 €,10,56 м²,"Кишинёв мун., Кишинёв, Телецентр, șos. Hâncești, 142",101792106,Новострой,,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,1-комнатная квартира,Белый вариант
,,Квартира с ливингом,https://999.md/ru/104078981?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzg5ODEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiZmRjOTE2OWEtZDU3Yi00NWVkLWJkMDQtMjk2ZmM3MWJiNjI0IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE4OjMyOjE5LjYzMTU1MzM0NVoifX0.GrJltXS3LYTfgCBp44oMJ54H1WAjzLVW-8UDRayRhp0&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=5,,,,18,,,700 €,20,54 м²,"Кишинёв мун., Кишинёв, Центр, str. Bogdan Petriceicu Hasdeu, 20",104078981,Новострой,,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Частное лицо,2-х комнатная квартира,
,,,https://999.md/ru/103967041?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5NjcwNDEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMmJkYzg0MDItOWYxNC00OWEzLThiYzYtNDU4ZGZlYjYzMjAyIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjMyOjE5LjYzMTYzNzc5NVoifX0.5iQ6TvoNdy-jo7RbjrOMqlZPNGuYIruOOM5uWTH4CkU&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=6,,,,4,,,92 000 €,6,56 м²,"Кишинёв мун., Тогатин, Центр, str. Trandafirilor, 1/3",103967041,Новострой,,,"2-х комнатная квартира,  Центр,  Тогатин,  Кишинёв мун.",Продам,Частное лицо,2-х комнатная квартира,
1,Индивидуальная,,https://999.md/ru/64941772?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MjYwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI2NDk0MTc3MiIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6IiIsImwiOiJlZDQwMmYyZS1kM2QxLTQ5NTUtOGYyZC1jZjlmNDQ4ZmE2M2YiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDE4OjMyOjE5LjYzMTY2ODkwN1oifX0.4mDnZ96233mAnyjkKefhtzJJrPm7MmIiCU20IYtdT6s&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=7,,20 м²,Подземная,8,1,280 см,900 MDL,11,45 м²,Расположение,64941772,Новострой,Блочный,20 м²,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,Застройщик,1-комнатная квартира,Eвроремонт
1,,,https://999.md/ru/104094849?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTQ4NDkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiYWU3Nzg5YWQtY2FhNS00ZjcyLTg0NDctODlmYzRlNGVlY2NhIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjMyOjE5LjYzMTczNjE0WiJ9fQ.-Cnxt663DJyvITpQr--yig3RwMCkmkhkPwISL8Z6qVQ&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=8,,,,1,,,40 €,5,30 м²,"Кишинёв мун., Кишинёв, Рышкановка, ул. Академик Андрей Сахаров, 11/3",104094849,Вторичный,,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Частное лицо,1-комнатная квартира,Eвроремонт
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/89760365?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4OTc2MDM2NSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InBybyIsImwiOiIyNTQ3ZWNjMi1hZjQxLTRhZjAtOTVlYi00YjBlMjg0Zjc3N2EiLCJlIjoiODkuMTQ5LjkzLjEzOSIsImciOiJ0dXJibyIsInQiOiIyMDI2LTA0LTIwVDE4OjMyOjE5LjYzMTg4MTAzM1oifX0.jC368NP7KwXcTPG12LbzkgWNOKDcYUD6r8sFMtn5MqQ&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,Inamstro,,,4,1,,145 000 €,9,8 м²,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 12a",89760365,Новострой,Бетон,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Белый вариант
1,,Квартира без ливинга,https://999.md/ru/104092185?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTIxODUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImJkNWM1NWFiLTM3ZDItNDA0MC04MmVhLTc0YmZjZmJiOGY0ZiIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6ImxpdGUiLCJ0IjoiMjAyNi0wNC0yMFQxODozMjoxOS42MzE5MDU0NjVaIn19.UxFj02n2kiaoT3338uxx5zP6CTPok7OkZexx4fqfFI4&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,,,,8,1,,109 900 €,9,55 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Grenoble,  130/3",104092185,Вторичный,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Индивидуальный дизайн
,,,https://999.md/ru/104079108?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzkxMDgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNmJiMGQ3ZDAtM2RkOC00Yjk2LTgxYzEtNjgyMjA2Y2UxZGRhIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjMyOjE5LjYzMTk0ODU2OFoifX0.QI-_oWZVvHGrCh8XZrHbDbql1M_sPZDQ_gcC31j5n8Y&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,,,,2,,,500 €,9,43 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Sucevița, 18/1",104079108,Новострой,,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Застройщик,1-комнатная квартира,
1,Индивидуальная,,https://999.md/ru/104114992?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMTQ5OTIiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiN2FiMTllZGItYjQ4NS00MDkwLWE2NzEtYWM2M2YxNjY2OGRmIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxODozMjoxOS42MzE5NzEwMjJaIn19.nSL7C6vpV3UmVjL0IcpZvwgqXr6rMPvdQX_OhSH8SrA&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,,6 м²,Oткрытое,3,1,2600 см,79 800 €,5,35 м²,"Кишинёв мун., Кишинёв, Ботаника, ул. Николай Зелински, 30/3",104114992,Вторичный,Mонолитный,18 м²,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,Eвроремонт
