Санузел,Общая площадь,Состояние квартиры,Количество этажей,Парковочное место,title,link,id,Площадь кухни,Жилая площадь,Планировка,Жилой фонд,Балкон / лоджия,Ливинг,price,Тип,Количество комнат,Этаж,Автор объявления,Высота потолков,Тип здания,Адрес,Застройщик
,79 м²,,9,,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104089099?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwODkwOTkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiNmI2MDE0NmItOGVkNS00NmYyLWE1NTQtNWU1NjAzZTFmNjUwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMTo0NTo0Ny4yMDQ1MjkyODlaIn19.CxmgDM52RQK4GHx7Mc16-gYM7U87Qx77Z_QnSB5CTSw&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,104089099,,,,Вторичный,,,135 000 €,Продам,3-х комнатная квартира,3,Агентство,,,"Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spătarul, 1",
1,46 м²,Eвроремонт,10,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104080588?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwODA1ODgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMDgxY2NlYTAtY2Y3MC00ZGUyLWFlYjctMDhjZjk0NDkyNDNjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIxOjQ1OjQ3LjIwNDU1NjM2M1oifX0.bY5rQHxquemNIM_NhTyh32rUQpnFtJVyzJHeD0PnYBQ&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,104080588,,,,Новострой,,Квартира с ливингом,133 000 €,Продам,2-х комнатная квартира,5,Частное лицо,,,"Кишинёв мун., Кишинёв, Буюканы, str. Ioana Radu, 27/6",Inamstro
,35 м²,,10,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104050305?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNTAzMDUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiZWQwMzE0OTctMTA4Ny00ZWE2LTk1ZjYtM2U4ZGRiZTQyYWQwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMTo0NTo0Ny4yMDQ1OTk3ODdaIn19.bFqjLr3LovFdtPGpl7sEmJx3yDUt8TdWMoLf4tBPxmQ&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,104050305,,,,Новострой,,,700 MDL,Сдаю посуточно,1-комнатная квартира,5,Застройщик,,,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",
,54 м²,,20,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104078981?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzg5ODEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiZmRjOTE2OWEtZDU3Yi00NWVkLWJkMDQtMjk2ZmM3MWJiNjI0IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIxOjQ1OjQ3LjIwNDY1ODQ2NVoifX0.W0zhzgOgJCI2fqriuEcYPgrWNyddOiETiAV_iVtr4tg&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,104078981,,,,Новострой,,Квартира с ливингом,700 €,Сдаю помесячно,2-х комнатная квартира,18,Частное лицо,,,"Кишинёв мун., Кишинёв, Центр, str. Bogdan Petriceicu Hasdeu, 20",
2,90 м²,Eвроремонт,13,Подземная,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104097626?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTc2MjYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiZjVmZTVjYzItOTMzOC00ZTBjLWI3NTAtYWNhZTY0ZjNiNzc0IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjQ1OjQ3LjIwNDEwMDUxNFoifX0.DZBxJRAaDUtwZNToGbtxCeHhs_2nNLDCLj3sUD7ZiBw&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=1,104097626,,,,Новострой,1,Квартира с ливингом,235 000 €,Продам,3-х комнатная квартира,7,Агентство,,,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28",Exfactor-grup
1,10 м²,Eвроремонт,2,Oткрытое,"Комната,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/80000585?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTIwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4MDAwMDU4NSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6IiIsImwiOiIyMzU2NWFhZC1lYWFiLTQ5NmQtODA4Mi1mZmJlMTI0MGYyZTQiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDIxOjQ1OjQ3LjIwNDEzOTA5OFoifX0.KvN3nEPErmocn4Phr_6fJL692Hb9UMGIiDO-_CZF7jY&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=2,80000585,,,,Вторичный,,,600 MDL,Сдаю посуточно,Комната,2,Частное лицо,,,Расположение,
,105 м²,Индивидуальный дизайн,8,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104103448?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMDM0NDgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNWQwNDkwNTItOTE2Yy00MTk0LTk4MDItZmQzMWI4OTZhZDU5IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjQ1OjQ3LjIwNDE4MzYzMloifX0.xSvZuuKF9vBfnO__58NkneMT5OO-weIyEIvLgeLVEmo&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=3,104103448,,,,Новострой,,Квартира с ливингом,199 900 €,,3-х комнатная квартира,2,Частное лицо,,,"Кишинёв мун., Кишинёв, Ботаника, str. Pandurilor, 42",
1,70 м²,Eвроремонт,6,Подземная,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104011021?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwMTEwMjEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6IjAwNzEwZTk4LTNkZGEtNDYzYi05YzNiLTBlNzBhMjViNzAzYyIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMjE6NDU6NDcuMjA0MjA2MDgxWiJ9fQ.mmebRL6RULf0QmyhsqJGhG6dCyCGcFM8l6ii2HCDP4M&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=4,104011021,,,,Новострой,1,,1 000 €,Сдаю помесячно,3-х комнатная квартира,5,Агентство,,,"Кишинёв мун., Кишинёв, Буюканы, str. Liviu Deleanu, 10",Inamstro
1,40 м²,Eвроремонт,15,Oткрытое,"1-комнатная квартира, 40 м², Центр, Кишинёв",https://999.md/ru/80783257?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4MDc4MzI1NyIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6IiIsImwiOiJlNDhjZmZiOC0zMjg4LTQyNWQtYTRiOC05NTZhZGY0YmI1MzkiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDIxOjQ1OjQ3LjIwNDMzOTA1WiJ9fQ.p586w2KkQ-ZXorUrwg1hQ2gwxFvLh1KvgHjsmQw1ujU&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=5,80783257,,,,Новострой,Нет,,40 €,Сдаю посуточно,1-комнатная квартира,8,Частное лицо,,Kотельцовый,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 3/6",
1,70 м²,Eвроремонт,5,,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103951254?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5NTEyNTQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiYTJhZWVkOWEtZDdiMi00MDRlLTg3NDItZDQxNGVhNTVmZTI2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjQ1OjQ3LjIwNDM4MDI5M1oifX0.iJ_zvSpZizS09mcIswLSgutLEhQdH4DGiDtl40ImHek&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=6,103951254,,70 м²,Брж (Брежневка),Вторичный,2,,110 000 €,Продам,3-х комнатная квартира,5,Частное лицо,,Kотельцовый,Расположение,
1,50 м²,Белый вариант,6,Гараж,"Комната,  Центр,  Дурлешты,  Кишинёв мун.",https://999.md/ru/102196003?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTYwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIxOTYwMDMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMjE6NDU6NDcuMjA0NDI5Nzc0WiJ9fQ.gszqcYT27xQOUmZb3MPHxcBXOpHL5JjCyTh9Li5A61M&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=7,102196003,12 м²,,Индивидуальная,Новострой,1,Квартира с ливингом,72 384 €,Продам,Комната,2,Застройщик,286 см,Ячеистый Бетон,"Кишинёв мун., Дурлешты, Центр, str. Durlești, 8",Astercon
,47 м²,Сдан в эксплуатацию,5,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104077750?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzc3NTAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiNmI2MDE0NmItOGVkNS00NmYyLWE1NTQtNWU1NjAzZTFmNjUwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMTo0NTo0Ny4yMDQ0NzE1NTNaIn19.NqW3Vjv60PFS45oPKBZiBswO-KdWiP_i5vzWJGRR6qw&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=8,104077750,,,,Вторичный,,Квартира с ливингом,83 000 €,Продам,2-х комнатная квартира,5,Агентство,,,"Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, 161/4",
,79 м²,,9,,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104089099?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwODkwOTkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiNmI2MDE0NmItOGVkNS00NmYyLWE1NTQtNWU1NjAzZTFmNjUwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMTo0NTo0Ny4yMDQ1MjkyODlaIn19.CxmgDM52RQK4GHx7Mc16-gYM7U87Qx77Z_QnSB5CTSw&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,104089099,,,,Вторичный,,,135 000 €,Продам,3-х комнатная квартира,3,Агентство,,,"Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spătarul, 1",
,,,,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104080588?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwODA1ODgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMDgxY2NlYTAtY2Y3MC00ZGUyLWFlYjctMDhjZjk0NDkyNDNjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIxOjQ1OjQ3LjIwNDU1NjM2M1oifX0.bY5rQHxquemNIM_NhTyh32rUQpnFtJVyzJHeD0PnYBQ&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,104080588,,,,,,,133 000 €,,,,,,,,
,35 м²,,10,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104050305?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNTAzMDUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiZWQwMzE0OTctMTA4Ny00ZWE2LTk1ZjYtM2U4ZGRiZTQyYWQwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMTo0NTo0Ny4yMDQ1OTk3ODdaIn19.bFqjLr3LovFdtPGpl7sEmJx3yDUt8TdWMoLf4tBPxmQ&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,104050305,,,,Новострой,,,700 MDL,Сдаю посуточно,1-комнатная квартира,5,Застройщик,,,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",
,54 м²,,20,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104078981?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzg5ODEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiZmRjOTE2OWEtZDU3Yi00NWVkLWJkMDQtMjk2ZmM3MWJiNjI0IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIxOjQ1OjQ3LjIwNDY1ODQ2NVoifX0.W0zhzgOgJCI2fqriuEcYPgrWNyddOiETiAV_iVtr4tg&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,104078981,,,,Новострой,,Квартира с ливингом,700 €,Сдаю помесячно,2-х комнатная квартира,18,Частное лицо,,,"Кишинёв мун., Кишинёв, Центр, str. Bogdan Petriceicu Hasdeu, 20",
