address,latitude,longitude,status
"str. Iazului 38, Кишинёв, Moldova",47.0624684,28.844226,found
"str. Iazului 4, Кишинёв, Moldova",47.059653,28.8462352,found
"str. Iazului 63, Кишинёв, Moldova",47.0678569,28.840176,found
"str. Iazului 72, Кишинёв, Moldova",47.0664889,28.8418912,found
"str. Iazului 74, Кишинёв, Moldova",47.0671253,28.8416359,found
"str. Iazului 74/1, Кишинёв, Moldova",47.0672771,28.842306,found
"str. Igor Vieru ---, Кишинёв, Moldova",47.0513762,28.8942793,found
"str. Igor Vieru 15, Кишинёв, Moldova",47.0516608,28.8932824,found
"str. Igor Vieru 16/1, Кишинёв, Moldova",47.0505284,28.8947165,found
"str. Igor Vieru 19/1, Кишинёв, Moldova",47.0520124,28.89592,found
"str. Igor Vieru 8, Кишинёв, Moldova",47.0500652,28.8876628,found
"str. Independentei 1/A, Кишинёв, Moldova",46.9863232,28.8467876,found
"str. Independenței ., Кишинёв, Moldova",46.9779739,28.8634915,found
"str. Independenței 1/A, Кишинёв, Moldova",46.9863232,28.8467876,found
"str. Independenței 10/1, Кишинёв, Moldova",46.9839951,28.8466997,found
"str. Independenței 10/4, Кишинёв, Moldova",46.9831185,28.8448386,found
"str. Independenței 12/1, Кишинёв, Moldova",46.9827203,28.8465925,found
"str. Independenței 14/1, Кишинёв, Moldova",46.9830335,28.8480534,found
"str. Independenței 20/1, Кишинёв, Moldova",46.980136,28.8518735,found
"str. Independenței 21/1, Кишинёв, Moldova",46.9783524,28.8641487,found
"str. Independenței 24/2, Кишинёв, Moldova",46.9784363,28.851386,found
"str. Independenței 36, Кишинёв, Moldova",46.9772779,28.8612132,found
"str. Independenței 8, Кишинёв, Moldova",46.9841739,28.8453931,found
"str. Independenței 9/1, Кишинёв, Moldova",46.9797509,28.8544284,found
"str. Independenței 9/4, Кишинёв, Moldova",46.9809871,28.8552591,found
"str. Ioan Voda Viteazul 11, Кишинёв, Moldova",46.9818492,28.8425433,found
"str. Ioana Radu ., Кишинёв, Moldova",47.0272545,28.798684,found
"str. Ioana Radu 27, Кишинёв, Moldova",47.0259091,28.796159,found
"str. Ioana Radu 27/2, Кишинёв, Moldova",47.0267873,28.7984491,found
"str. Ioana Radu 27/6, Кишинёв, Moldova",47.0255545,28.7993489,found
"str. Ioana Radu 27/7, Кишинёв, Moldova",47.0250258,28.8001764,found
"str. Ioana Radu 27/8, Кишинёв, Moldova",47.0247282,28.7992891,found
"str. Ion Buzdugan **, Кишинёв, Moldova",47.0378784,28.7635064,found
"str. Ion Buzdugan *, Кишинёв, Moldova",47.0378784,28.7635064,found
"str. Ion Buzdugan -, Кишинёв, Moldova",47.0378784,28.7635064,found
"str. Ion Buzdugan --, Кишинёв, Moldova",47.0378784,28.7635064,found
"str. Ion Buzdugan ., Кишинёв, Moldova",47.0378784,28.7635064,found
"str. Ion Buzdugan 0, Кишинёв, Moldova",47.0378784,28.7635064,found
"str. Ion Buzdugan 1, Кишинёв, Moldova",47.0377787,28.7632446,found
"str. Ion Buzdugan 11, Кишинёв, Moldova",47.0393568,28.7594802,found
"str. Ion Buzdugan 13, Кишинёв, Moldova",47.0386476,28.7597872,found
"str. Ion Buzdugan 3, Кишинёв, Moldova",47.0369542,28.7633511,found
"str. Ion Buzdugan 9, Кишинёв, Moldova",47.0395504,28.7599753,found
"str. Ion Buzdugan, *, Кишинёв, Moldova",47.0378784,28.7635064,found
"str. Ion Creangă , Кишинёв, Moldova",47.0344913,28.8083474,found
"str. Ion Creangă ., Кишинёв, Moldova",47.0344913,28.8083474,found
"str. Ion Creangă 20/4, Кишинёв, Moldova",47.0346813,28.8065831,found
"str. Ion Creangă 5/2, Кишинёв, Moldova",47.0326323,28.8062456,found
"str. Ion Creangă 5/4, Кишинёв, Moldova",47.0329287,28.806784,found
"str. Ion Creangă 64, Кишинёв, Moldova",47.0298305,28.7988862,found
"str. Ion Creangă 66, Кишинёв, Moldova",47.0297059,28.7983183,found
"str. Ion Creangă 70, Кишинёв, Moldova",47.0293211,28.7972998,found
"str. Ion Creangă 78, Кишинёв, Moldova",47.0278497,28.7942613,found
"str. Ion Creangă 82/4, Кишинёв, Moldova",47.0264737,28.7888443,found
"str. Ion Dumeniuc -, Кишинёв, Moldova",47.0558309,28.8974471,found
"str. Ion Dumeniuc ---, Кишинёв, Moldova",47.0558309,28.8974471,found
"str. Ion Dumeniuc ., Кишинёв, Moldova",47.0558309,28.8974471,found
"str. Ion Dumeniuc 16, Кишинёв, Moldova",47.1049546,28.834205,found
"str. Ion Dumeniuc 26, Кишинёв, Moldova",47.1048603,28.8355979,found
"str. Ion Dumeniuc 4, Кишинёв, Moldova",47.1049536,28.8325971,found
"str. Ion Dumeniuc 6, Кишинёв, Moldova",47.1049348,28.8328393,found
"str. Ion Inculet ., Кишинёв, Moldova",47.0065665,28.8390778,found
"str. Ion Inculeț 105/2, Кишинёв, Moldova",47.0054152,28.8349134,found
"str. Ion Luca Caragiale ., Кишинёв, Moldova",47.0324825,28.7871556,found
"str. Ion Luca Caragiale 24, Кишинёв, Moldova",47.0314697,28.7856643,found
"str. Ion Neculce 14, Кишинёв, Moldova",47.0343199,28.8006389,found
"str. Ion Nistor ., Кишинёв, Moldova",47.004282,28.830914,found
"str. Ion Nistor 2, Кишинёв, Moldova",47.0081435,28.8333203,found
"str. Ion Pelivan 15, Кишинёв, Moldova",47.0298628,28.7898465,found
"str. Ion Pelivan 34/1, Кишинёв, Moldova",47.0259521,28.7842559,found
"str. Ion Vasilenco ., Кишинёв, Moldova",47.011746,28.8458292,found
"str. Ion Vasilenco 38, Кишинёв, Moldova",47.0128007,28.8486809,found
"str. Ismail  102/4, Кишинёв, Moldova",47.0190943,28.8535097,found
"str. Ismail 28, Кишинёв, Moldova",47.0118633,28.8401606,found
"str. Ismail 77, Кишинёв, Moldova",47.0212888,28.8527778,found
"str. Ismail 88, Кишинёв, Moldova",47.017985,28.8498266,found
"str. Ismail 92/1, Кишинёв, Moldova",47.0178568,28.8509918,found
"str. Ismail 98/2, Кишинёв, Moldova",47.0189976,28.8526518,found
"str. Iurie Babei ., Кишинёв, Moldova",46.9854541,28.8955387,found
"str. Iurie Babei 2, Кишинёв, Moldova",46.9850486,28.8950842,found
"str. Ivan Zaikin ., Кишинёв, Moldova",47.0373645,28.8336595,found
"str. Ivan Zaikin 51, Кишинёв, Moldova",47.0368053,28.832879,found
"str. Ivan Zaikin 60, Кишинёв, Moldova",47.0376841,28.8345829,found
"str. Izmail /, Кишинёв, Moldova",47.0222044,28.8573089,found
"str. Izmail 28, Кишинёв, Moldova",47.0222044,28.8573089,found
"str. Izmail 88, Кишинёв, Moldova",47.0222044,28.8573089,found
"str. Izmail;str. Ismail ., Кишинёв, Moldova",47.0222044,28.8573089,found
"str. Ișnovăț 11, Кишинёв, Moldova",47.0098655,28.8886847,found
"str. Jubiliara ., Кишинёв, Moldova",46.9778087,28.8338819,found
"str. Jubiliară  -, Кишинёв, Moldova",46.9778087,28.8338819,found
"str. Jubiliară  39/1, Кишинёв, Moldova",46.9762588,28.8334566,found
"str. Jubiliară 39/1, Кишинёв, Moldova",46.9762588,28.8334566,found
"str. Jubiliară 40, Кишинёв, Moldova",46.9776119,28.8319039,found
"str. Kiev /, Кишинёв, Moldova",47.0425595,28.8606428,found
"str. Kiev 16/1, Кишинёв, Moldova",47.0433243,28.8613655,found
"str. Kiev 6/1, Кишинёв, Moldova",47.0402154,28.8602606,found
"str. Lech Kaczynski 2/3, Кишинёв, Moldova",47.001199,28.8123216,found
"str. Lech Kaczynski 6/1, Кишинёв, Moldova",47.0020497,28.8094957,found
"str. Lev Tolstoi 13 13, Кишинёв, Moldova",47.0110618,28.8405992,found
"str. Lev Tolstoi 13, Кишинёв, Moldova",47.0114395,28.8407414,found
"str. Lev Tolstoi 24/1, Кишинёв, Moldova",47.0108141,28.8421841,found
"str. Lev Tolstoi 24/1., Кишинёв, Moldova",47.0108141,28.8421841,found
"str. Lev Tolstoi 63, Кишинёв, Moldova",47.0158666,28.8480654,found
"str. Lev Tolstoi 74, Кишинёв, Moldova",47.0155286,28.8489971,found
"str. Lipcani ., Кишинёв, Moldova",47.033083,28.779129,found
"str. Lipcani /, Кишинёв, Moldova",47.033083,28.779129,found
"str. Liuba Dumitriu 5, Кишинёв, Moldova",47.005284,28.8653036,found
"str. Livezilor 3, Ставчены, Moldova",47.0902511,28.8647715,found
"str. Liviu Deleanu -, Кишинёв, Moldova",47.0469334,28.7672685,found
"str. Liviu Deleanu ---, Кишинёв, Moldova",47.0469334,28.7672685,found
"str. Liviu Deleanu ., Кишинёв, Moldova",47.0469334,28.7672685,found
"str. Liviu Deleanu 10/11, Кишинёв, Moldova",47.0475233,28.7706199,found
"str. Liviu Deleanu 10/4, Кишинёв, Moldova",47.046981,28.7697278,found
"str. Liviu Deleanu 10/5, Кишинёв, Moldova",47.0465298,28.7699387,found
"str. Liviu Deleanu 10/7, Кишинёв, Moldova",47.0475875,28.7699903,found
"str. Liviu Deleanu 14/C, Кишинёв, Moldova",47.0465055,28.7692438,found
"str. Liviu Deleanu 3/2, Кишинёв, Moldova",47.0423173,28.7685069,found
"str. Liviu Deleanu 3/3, Кишинёв, Moldova",47.0428126,28.7685831,found
"str. Liviu Deleanu 5/6, Кишинёв, Moldova",47.0433159,28.7686984,found
"str. Liviu Deleanu 7/3, Кишинёв, Moldova",47.0454101,28.7687769,found
"str. Liviu Rebreanu 11, Кишинёв, Moldova",47.0087909,28.8854919,found
"str. Magda Isanos 15, Кишинёв, Moldova",47.0535865,28.8469335,found
"str. Maria Drăgan -, Кишинёв, Moldova",47.0131973,28.88366,found
"str. Maria Drăgan ., Кишинёв, Moldova",47.0256188,28.8835082,found
"str. Maria Drăgan /, Кишинёв, Moldova",47.0131973,28.88366,found
"str. Maria Drăgan 14/2, Кишинёв, Moldova",47.024933,28.8824112,found
"str. Maria Drăgan 18/2, Кишинёв, Moldova",47.023106,28.8815523,found
"str. Maria Drăgan 2, Кишинёв, Moldova",47.0299086,28.8835048,found
"str. Maria Drăgan 30/1, Кишинёв, Moldova",47.0194049,28.8822748,found
"str. Maria Drăgan 30/3, Кишинёв, Moldova",47.0190348,28.8807194,found
"str. Maria Drăgan 38/2, Кишинёв, Moldova",47.0175615,28.8805754,found
"str. Matei Basarab 1/1, Кишинёв, Moldova",47.0571713,28.8606928,found
"str. Matei Basarab 1/3, Кишинёв, Moldova",47.0566082,28.860377,found
"str. Matei Basarab 10, Кишинёв, Moldova",47.0545042,28.8681474,found
"str. Matei Basarab 10/2, Кишинёв, Moldova",47.053246,28.8681844,found
"str. Matei Basarab 5/1, Кишинёв, Moldova",47.0552672,28.8670063,found
"str. Matei Basarab 7/5, Кишинёв, Moldova",47.056069,28.8713592,found
"str. Matei Basarab 9/2, Кишинёв, Moldova",47.0555491,28.8718181,found
"str. Melestiu 0, Кишинёв, Moldova",47.0061341,28.8480651,found
"str. Melestiu 1/2, Кишинёв, Moldova",47.0068067,28.854059,found
"str. Melestiu 26/2, Кишинёв, Moldova",47.0026113,28.8437162,found
"str. Melestiu 26/5, Кишинёв, Moldova",47.0031432,28.8444193,found
"str. Mesager 5/1, Кишинёв, Moldova",47.0475256,28.8017389,found
"str. Mihai Eminescu 41/1, Кишинёв, Moldova",47.0206885,28.8343823,found
"str. Mihai Eminescu 63, Кишинёв, Moldova",47.0245642,28.8403783,found
"str. Mihai Eminescu 70, Кишинёв, Moldova",47.0239683,28.8403041,found
"str. Mihai Eminescu 72, Кишинёв, Moldova",47.024356,28.8406639,found
"str. Mihai Viteazul 10, Кишинёв, Moldova",47.0375815,28.8254395,found
"str. Mihail Kogalniceanu 81/4, Кишинёв, Moldova",47.0215106,28.8207225,found
"str. Mihail Kogălniceanu 44, Кишинёв, Moldova",47.0173619,28.8292658,found
"str. Mihail Kogălniceanu 52, Кишинёв, Moldova",47.0183078,28.8278442,found
"str. Mihail Kogălniceanu 81/4, Кишинёв, Moldova",47.0215106,28.8207225,found
"str. Mihail Lomonosov 38/2, Кишинёв, Moldova",47.0001955,28.824543,found
"str. Mihail Lomonosov 8b, Кишинёв, Moldova",47.0062734,28.8309909,found
"str. Mihail Odatiuc 34/C, Дурлешты, Moldova",47.0069309,28.760726,found
"str. Mihail Odatiuc 36, Дурлешты, Moldova",47.0065254,28.7601795,found
"str. Mihail Odatiuc 36, Кишинёв, Moldova",47.0065254,28.7601795,found
"str. Mihail Odatiuc 57, Дурлешты, Moldova",47.0069885,28.7611239,found
"str. Mihail Sadoveanu --, Кишинёв, Moldova",47.0359878,28.8784826,found
"str. Mihail Sadoveanu ., Кишинёв, Moldova",47.0359878,28.8784826,found
"str. Mihail Sadoveanu 0, Кишинёв, Moldova",47.0587603,28.8867965,found
"str. Mihail Sadoveanu 11/2, Кишинёв, Moldova",47.0456415,28.881931,found
"str. Mihail Sadoveanu 17, Кишинёв, Moldova",47.0464973,28.8826563,found
"str. Mihail Sadoveanu 22, Кишинёв, Moldova",47.0456467,28.883492,found
"str. Mihail Sadoveanu 24/5, Кишинёв, Moldova",47.0474728,28.8851416,found
"str. Milano -, Кишинёв, Moldova",47.0403595,28.7892006,found
"str. Minsk -, Кишинёв, Moldova",47.0002917,28.8667386,found
"str. Minsk ., Кишинёв, Moldova",47.0002917,28.8667386,found
"str. Minsk 26/2, Кишинёв, Moldova",46.9987027,28.8609258,found
"str. Minsk 28, Кишинёв, Moldova",46.9980982,28.8612133,found
"str. Minsk 45, Кишинёв, Moldova",46.9978996,28.8627944,found
"str. Minsk 47, Кишинёв, Moldova",46.9977281,28.8622139,found
"str. Miorita ., Кишинёв, Moldova",46.9982406,28.8075978,found
"str. Miorita 1/1, Кишинёв, Moldova",46.997223,28.8093795,found
"str. Miorita 10, Кишинёв, Moldova",46.9970213,28.8085822,found
"str. Miorita 12, Кишинёв, Moldova",46.9964781,28.8093378,found
"str. Mioriţa --, Бубуечь, Moldova",46.9794798,28.9352514,found
"str. Miorița ---, Кишинёв, Moldova",46.9982406,28.8075978,found
"str. Miorița ., Кишинёв, Moldova",46.9982406,28.8075978,found
"str. Miorița 10, Кишинёв, Moldova",46.9968076,28.8088531,found
"str. Miorița 12, Кишинёв, Moldova",46.9964781,28.8093378,found
"str. Miorița 26/2, Бубуечь, Moldova",46.9816443,28.9347474,found
"str. Miorița 3/2, Кишинёв, Moldova",46.995077,28.8142598,found
"str. Mircea Eliade 22, Кишинёв, Moldova",47.0077038,28.8362432,found
"str. Mircea cel Batran --, Кишинёв, Moldova",46.9077256,28.9581283,found
"str. Mircesti 8/1, Кишинёв, Moldova",47.055213,28.8218931,found
"str. Miron Costin --, Кишинёв, Moldova",47.0498384,28.8672996,found
"str. Miron Costin ., Кишинёв, Moldova",47.0489373,28.866914,found
"str. Miron Costin 1/1, Кишинёв, Moldova",47.0510666,28.8574228,found
"str. Miron Costin 14, Кишинёв, Moldova",47.0486603,28.864885,found
"str. Miron Costin 19/1, Кишинёв, Moldova",47.0504442,28.8698966,found
"str. Miron Costin 19/2, Кишинёв, Moldova",47.0511109,28.8694319,found
"str. Miron Costin 19/4, Кишинёв, Moldova",47.051149,28.8712878,found
"str. Miron Costin 20, Кишинёв, Moldova",47.0482935,28.8669764,found
"str. Mitropolit Bănulescu-Bodoni /, Кишинёв, Moldova",47.0302416,28.836465,found
"str. Mitropolit Bănulescu-Bodoni 43, Кишинёв, Moldova",47.0264899,28.8319626,found
"str. Mitropolit Dosoftei 100, Кишинёв, Moldova",47.0277288,28.8331951,found
"str. Mitropolit Gavriil Banulescu-Bodoni ., Кишинёв, Moldova",47.0301755,28.8375714,found
"str. Mitropolit Varlaam 46, Кишинёв, Moldova",47.0175864,28.847765,found
"str. Moara Rosie 5/A, Кишинёв, Moldova",47.0346904,28.836566,found
"str. Moara Rosie 7 F, Кишинёв, Moldova",47.0356374,28.8370665,found
"str. Moara Roșie 20, Кишинёв, Moldova",47.0362818,28.836609,found
"str. Moara Roșie 5, Кишинёв, Moldova",47.034466,28.8381671,found
"str. Moara Roșie 5/A, Кишинёв, Moldova",47.0346904,28.836566,found
"str. Movileni 26, Кишинёв, Moldova",47.0030776,28.8929606,found
"str. Muncesti  ., Кишинёв, Moldova",46.9155169,28.8341681,found
"str. Muncesti ., Кишинёв, Moldova",46.9111381,28.9596888,found
"str. Muncesti 174, Кишинёв, Moldova",46.9111381,28.9596888,found
"str. Muncesti 806, Кишинёв, Moldova",46.9121798,28.8974986,found
"str. Muncesti 94, Кишинёв, Moldova",46.9121798,28.8974986,found
"str. Mușatinilor  12, Кишинёв, Moldova",47.0415279,28.7598595,found
"str. Mușatinilor ., Кишинёв, Moldova",47.039626,28.7624248,found
"str. Măcieşilor;str. Maciesilor ., Кишинёв, Moldova",46.9936644,28.808625,found
"str. Mălina Mică 70/2, Кишинёв, Moldova",46.9956219,28.827545,found
"str. Nadejda Russo -, Кишинёв, Moldova",47.0422659,28.8560898,found
"str. Nadejda Russo 14, Кишинёв, Moldova",47.0428769,28.8555272,found
"str. Nadejda Russo 17, Кишинёв, Moldova",47.0428327,28.8545521,found
"str. Nicolae Costin 44/1, Кишинёв, Moldova",47.0358434,28.7881853,found
"str. Nicolae Costin 52, Кишинёв, Moldova",47.0430386,28.7714462,found
"str. Nicolae Costin 57, Кишинёв, Moldova",47.0381829,28.7813458,found
"str. Nicolae Costin 61, Кишинёв, Moldova",47.0398824,28.7769404,found
"str. Nicolae Costin 62, Кишинёв, Moldova",47.044317,28.7708008,found
"str. Nicolae Costin 63/2, Кишинёв, Moldova",47.0400422,28.7730821,found
"str. Nicolae Costin 65/3, Кишинёв, Moldova",47.0416416,28.7705364,found
"str. Nicolae Dimo **, Дурлешты, Moldova",47.0152396,28.7514441,found
"str. Nicolae Dimo *, Дурлешты, Moldova",47.0152396,28.7514441,found
"str. Nicolae Dimo --, Дурлешты, Moldova",47.0152396,28.7514441,found
"str. Nicolae Dimo ., Дурлешты, Moldova",47.0162235,28.7476527,found
"str. Nicolae Dimo ., Кишинёв, Moldova",47.0409034,28.8640632,found
"str. Nicolae Dimo /, Кишинёв, Moldova",47.0515297,28.8718992,found
"str. Nicolae Dimo 11/2, Кишинёв, Moldova",47.0405855,28.8664798,found
"str. Nicolae Dimo 11/3, Кишинёв, Moldova",47.0407886,28.865895,found
"str. Nicolae Dimo 118, Дурлешты, Moldova",47.0058291,28.7643806,found
"str. Nicolae Dimo 126/6, Дурлешты, Moldova",47.0051264,28.7644223,found
"str. Nicolae Dimo 13, Кишинёв, Moldova",47.0415268,28.8669998,found
"str. Nicolae Dimo 13/1, Кишинёв, Moldova",47.0414108,28.8675999,found
"str. Nicolae Dimo 13/4, Кишинёв, Moldova",47.0417612,28.8657988,found
"str. Nicolae Dimo 13a, Кишинёв, Moldova",47.0413324,28.8659338,found
"str. Nicolae Dimo 14, Кишинёв, Moldova",47.039429,28.8671622,found
"str. Nicolae Dimo 17/1, Кишинёв, Moldova",47.0425434,28.8680854,found
"str. Nicolae Dimo 2, Дурлешты, Moldova",47.0131317,28.7554996,found
"str. Nicolae Dimo 22, Дурлешты, Moldova",47.0150943,28.7520249,found
"str. Nicolae Dimo 24, Дурлешты, Moldova",47.0138525,28.7521502,found
"str. Nicolae Dimo 24/1, Дурлешты, Moldova",47.0134869,28.752488,found
"str. Nicolae Dimo 24/B, Дурлешты, Moldova",47.0132735,28.7519437,found
"str. Nicolae Dimo 24/a, Дурлешты, Moldova",47.0132668,28.7511952,found
"str. Nicolae Dimo 24a, Дурлешты, Moldova",47.0132668,28.7511952,found
"str. Nicolae Dimo 25, Дурлешты, Moldova",47.0095362,28.7623886,found
"str. Nicolae Dimo 26, Дурлешты, Moldova",47.0120542,28.7579303,found
"str. Nicolae Dimo 26/7, Дурлешты, Moldova",47.0120869,28.7578304,found
"str. Nicolae Dimo 29/3, Кишинёв, Moldova",47.057681,28.8718578,found
"str. Nicolae Dimo 31/1, Кишинёв, Moldova",47.0584506,28.8729628,found
"str. Nicolae Dimo 36, Дурлешты, Moldova",47.0115012,28.7594592,found
"str. Nicolae Dimo 4/1, Кишинёв, Moldova",47.03786,28.8607639,found
"str. Nicolae Dimo 8, Дурлешты, Moldova",47.0136864,28.7545516,found
"str. Nicolae Dimo 88, Дурлешты, Moldova",47.0070822,28.7635245,found
"str. Nicolae Dimo 88/1, Дурлешты, Moldova",47.0068966,28.7637318,found
"str. Nicolae Dimo 99, Дурлешты, Moldova",47.0052741,28.7643556,found
"str. Nicolae Milescu Spatarul ., Кишинёв, Moldova",47.0683481,28.8974532,found
"str. Nicolae Milescu Spatarul 27, Кишинёв, Moldova",47.0552899,28.8973179,found
"str. Nicolae Milescu Spatarul 57, Кишинёв, Moldova",47.061931,28.8971101,found
"str. Nicolae Milescu Spatarul 57C, Кишинёв, Moldova",47.062712,28.895966,found
"str. Nicolae Milescu Spatarul 57D, Кишинёв, Moldova",47.0629779,28.8963712,found
"str. Nicolae Milescu Spatarul 63, Кишинёв, Moldova",47.0636676,28.8970205,found
"str. Nicolae Milescu Spatarul 9/2, Кишинёв, Moldova",47.0464969,28.8956363,found
"str. Nicolae Milescu Spatarul; 53, Кишинёв, Moldova",47.0731159,28.8967366,found
"str. Nicolae Milescu Spatarul;str. Nicolae Milescu Spătarul 27, Кишинёв, Moldova",47.0731159,28.8967366,found
"str. Nicolae Milescu Spătaru 3, Кишинёв, Moldova",47.0376001,28.8978534,found
"str. Nicolae Milescu Spătarul -, Кишинёв, Moldova",47.0539771,28.8977364,found
"str. Nicolae Milescu Spătarul 1, Кишинёв, Moldova",47.05255,28.8966357,found
"str. Nicolae Milescu Spătarul 1/2, Кишинёв, Moldova",47.0398269,28.8964712,found
"str. Nicolae Milescu Spătarul 23, Кишинёв, Moldova",47.0549536,28.8968283,found
"str. Nicolae Milescu Spătarul 27, Кишинёв, Moldova",47.0552899,28.8973179,found
"str. Nicolae Milescu Spătarul 27/1, Кишинёв, Moldova",47.0555642,28.8973097,found
"str. Nicolae Milescu Spătarul 3, Кишинёв, Moldova",47.0454994,28.8957531,found
"str. Nicolae Milescu Spătarul 7, Кишинёв, Moldova",47.0440644,28.8974942,found
"str. Nicolae Milescu Spătarul 75, Кишинёв, Moldova",47.0706495,28.8954366,found
"str. Nicolae Milescu Spătarul 9, Кишинёв, Moldova",47.0455832,28.8974621,found
"str. Nicolae Milescu Spătarul 9/2, Кишинёв, Moldova",47.0464968,28.8956363,found
"str. Nicolae Milescu Spătarul 9/4, Кишинёв, Moldova",47.0465337,28.8974448,found
"str. Nicolae Sulac ., Кишинёв, Moldova",47.0619044,28.8938945,found
"str. Nicolae Sulac 14, Кишинёв, Moldova",47.0608803,28.8961249,found
"str. Nicolae Sulac 4, Кишинёв, Moldova",47.0609488,28.8927995,found
"str. Nicolae Sulac 57, Кишинёв, Moldova",47.0619044,28.8938945,found
"str. Nicolae Sulac 8, Кишинёв, Moldova",47.0604104,28.8941635,found
"str. Nicolae Sulac 8A, Кишинёв, Moldova",47.0619044,28.8938945,found
"str. Nicolae Testemitanu -, Кишинёв, Moldova",46.9941715,28.8311759,found
"str. Nicolae Testemitanu ., Дурлешты, Moldova",47.0189063,28.7505467,found
"str. Nicolae Testemitanu ., Кишинёв, Moldova",46.9985465,28.8356087,found
"str. Nicolae Testemitanu 12, Кишинёв, Moldova",46.9998004,28.8391099,found
"str. Nicolae Testemitanu 19, Кишинёв, Moldova",47.0012173,28.838645,found
"str. Nicolae Testemitanu 19/B, Кишинёв, Moldova",46.9969768,28.8373602,found
"str. Nicolae Testemitanu 23/1, Кишинёв, Moldova",46.9957628,28.8346672,found
"str. Nicolae Testemitanu 3, Кишинёв, Moldova",47.0050764,28.8373139,found
"str. Nicolae Testemitanu 3/10, Кишинёв, Moldova",46.9993744,28.839567,found
"str. Nicolae Testemitanu 3/19, Кишинёв, Moldova",47.0012173,28.838645,found
"str. Nicolae Testemitanu 3/3, Кишинёв, Moldova",47.00091,28.8389865,found
"str. Nicolae Testemitanu 61, Дурлешты, Moldova",47.0197216,28.7441731,found
"str. Nicolae Testemitanu; ., Кишинёв, Moldova",46.9960544,28.8385766,found
"str. Nicolae Testemitanu; 17/1, Кишинёв, Moldova",46.9911514,28.827839,found
"str. Nicolae Testemitanu;str. Nicolae Testemițanu ., Кишинёв, Moldova",46.9911514,28.827839,found
"str. Nicolae Testemițanu ., Кишинёв, Moldova",46.9911514,28.827839,found
"str. Nicolae Testemițanu 12a, Кишинёв, Moldova",47.0035094,28.8376427,found
"str. Nicolae Testemițanu 17/17, Кишинёв, Moldova",46.9972361,28.8380961,found
"str. Nicolae Testemițanu 19, Кишинёв, Moldova",46.9970875,28.834828,found
"str. Nicolae Testemițanu 21/1, Кишинёв, Moldova",46.9963221,28.8347948,found
"str. Nicolae Testemițanu 29/2, Кишинёв, Moldova",46.9907672,28.8374196,found
"str. Nicolae Testemițanu 3/10, Кишинёв, Moldova",46.9993744,28.839567,found
"str. Nicolae Testemițanu 3/18, Кишинёв, Moldova",47.0007703,28.8377083,found
"str. Nicolae Testemițanu 3/3, Кишинёв, Moldova",47.00091,28.8389865,found
"str. Nicolae Testemițanu 3/6, Кишинёв, Moldova",47.0002216,28.8395251,found
"str. Nicolae Testemițanu 3/7, Кишинёв, Moldova",47.0000916,28.8399385,found
"str. Nicolae Testemițanu 37, Кишинёв, Moldova",46.9904884,28.8283048,found
"str. Nicolae Titulescu ., Кишинёв, Moldova",47.0001616,28.8615758,found
"str. Nicolae Titulescu /, Кишинёв, Moldova",47.0001616,28.8615758,found
"str. Nicolae Titulescu 10, Кишинёв, Moldova",46.997479,28.8639877,found
"str. Nicolae Titulescu 20, Кишинёв, Moldova",46.9942956,28.8671448,found
"str. Nicolae Titulescu 32, Кишинёв, Moldova",46.9913742,28.8701218,found
"str. Nicolae Titulescu 36/A, Кишинёв, Moldova",46.9905944,28.8715357,found
"str. Nicolae Titulescu 47/3, Кишинёв, Moldova",46.9939046,28.8694531,found
"str. Nicolae Titulescu 53/2, Кишинёв, Moldova",46.9918384,28.8712125,found
"str. Nicolae Titulescu 6, Кишинёв, Moldova",46.9988392,28.8626197,found
"str. Nicolai Costin ---, Кишинёв, Moldova",47.0369307,28.7846362,found
"str. Nicolai Costin ., Кишинёв, Moldova",47.0369307,28.7846362,found
"str. Nicolai Costin 44/4, Кишинёв, Moldova",47.0362326,28.7880176,found
"str. Nicolai Costin 64, Кишинёв, Moldova",47.0438169,28.7712299,found
"str. Nicolai Costin 65/3, Кишинёв, Moldova",47.0416416,28.7705364,found
"str. Nikolai Zelinski 12, Кишинёв, Moldova",46.9927753,28.8615461,found
"str. Nikolai Zelinski 12/3, Кишинёв, Moldova",46.993568,28.8608239,found
"str. Nikolai Zelinski 35, Кишинёв, Moldova",46.992863,28.8500599,found
"str. Nikolai Zelinski 4, Кишинёв, Moldova",46.9938268,28.8661593,found
"str. Nikolai Zelinski 5/6, Кишинёв, Moldova",46.9909624,28.8680976,found
"str. Nucarilor 1, Ставчены, Moldova",47.0962167,28.8711426,found
"str. Onisifor Ghibu *, Кишинёв, Moldova",47.0373039,28.7778728,found
"str. Onisifor Ghibu ., Кишинёв, Moldova",47.0373039,28.7778728,found
"str. Onisifor Ghibu 10, Кишинёв, Moldova",47.0343561,28.7742796,found
"str. Onisifor Ghibu 2, Кишинёв, Moldova",47.038038,28.7780547,found
"str. Onisifor Ghibu 2/3, Кишинёв, Moldova",47.0386854,28.7759567,found
"str. Onisifor Ghibu 3, Кишинёв, Moldova",47.0373612,28.778558,found
"str. Onisifor Ghibu 3/A, Кишинёв, Moldova",47.0378432,28.7789825,found
"str. Pandurilor 42, Кишинёв, Moldova",46.9977704,28.8675014,found
"str. Pandurilor 68, Кишинёв, Moldova",46.9962369,28.8636227,found
