apartment_condition,rooms,bathroom,total_floors,floor,region,city,sector,street,area,price_per_sqm,floor_ratio,has_balcony,has_living,building_type_Kомбинированный,building_type_Kотельцовый,building_type_Mонолитный,building_type_Бетон,building_type_Блочный,building_type_Панельный,building_type_Ячеистый Бетон,housing_stock_Новострой,author_Банк,author_Застройщик,author_Частное лицо,parcing_space_Гараж,parcing_space_Под навесом,parcing_space_Подземная,latitude,longitude,distance_to_sector_center
0.0,2.0,2,12,1.0,Кишинёв мун.,Кишинёв,Ботаника,str. Grenoble 134/4,74,1498.9864864864865,0.08333333333333333,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.968168,28.8509597,2217.2476616188837
0.0,1.0,1,6,3.0,Кишинёв мун.,Кишинёв,Буюканы,str. Durlești .,44,1550.0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0220111,28.7934118,2024.0354187848839
0.0,2.0,1,4,2.0,Кишинёв мун.,Кишинёв,Телецентр,str. Ialoveni 102,72,1430.263888888889,0.5,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.0027204,28.7750151,3183.8960279034072
0.0,2.0,1,6,3.0,Кишинёв мун.,Кишинёв,Буюканы,str. Durlești .,52,1500.0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0220111,28.7934118,2024.0354187848839
,1.0,,14,4.0,Кишинёв мун.,Кишинёв,Старая Почта,str. Ceucari 11/1,47,1382.9787234042553,0.2857142857142857,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0671618,28.8429777,2883.416986828092
0.0,1.0,1,12,5.0,Кишинёв мун.,Дурлешты,Центр,str. Nicolae Dimo 88,55,1097.0,0.4166666666666667,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.019,28.763,0.0
0.0,2.0,2,10,6.0,Кишинёв мун.,Дурлешты,Центр,str. Nicolae Dimo 24a,65,1100.0,0.6,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.0132668,28.7511952,1098.787581805104
0.0,2.0,1,16,3.0,Кишинёв мун.,Кишинёв,Рышкановка,str-la Studenților 18,64,1280.0,0.1875,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.067136,28.8464754,2373.551259248516
0.0,1.0,1,13,5.0,Кишинёв мун.,Кишинёв,Центр,str. Ghenadie Iablocikin 2/2,48,2500.0,0.38461538461538464,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,47.0391194,28.8086341,2441.8279254033523
,2.0,2,5,5.0,Кишинёв мун.,Кишинёв,Рышкановка,str. Dumitru Rîșcanu 33/1,60,1416.6666666666667,1.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,47.049,28.863,0.0
,2.0,,5,2.0,Кишинёв мун.,Кишинёв,Рышкановка,str. Andrei Doga 22,46,1815.2173913043478,0.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.049,28.863,0.0
,4.0,,5,2.0,Кишинёв мун.,Кишинёв,Ботаника,str. Independenței 8,120,965.8333333333334,0.4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,46.9841739,28.8453931,779.2584126963488
0.0,2.0,,6,7.0,Кишинёв мун.,Криково,Центр,str. Burebista 2,76,978.7105263157895,1.1666666666666667,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,
0.0,3.0,2,13,13.0,Кишинёв мун.,Кишинёв,Старая Почта,ул. Язулуй 38,151,1650.0,1.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.061,28.806,0.0
0.0,1.0,1,10,5.0,Кишинёв мун.,Дурлешты,Центр,str. Nicolae Dimo 24a,43,1178.139534883721,0.5,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.0132668,28.7511952,1098.787581805104
0.0,2.0,2,18,14.0,Кишинёв мун.,Кишинёв,Ботаника,str. Dimineții 10a,67,1468.6567164179105,0.7777777777777778,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.988,28.854,0.0
0.0,2.0,2,10,2.0,Кишинёв мун.,Кишинёв,Чокана,ул. Вадул луй Водэ 30,82,1579.2682926829268,0.2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.036,28.889,0.0
0.0,2.0,1,18,17.0,Кишинёв мун.,Кишинёв,Рышкановка,ул. Тудор Владимиреску 1,81,1492.5925925925926,0.9444444444444444,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0349384,28.8617741,1566.335546926828
0.0,1.0,1,11,2.0,Кишинёв мун.,Кишинёв,Чокана,str. Bucovinei 1,52,1550.0,0.18181818181818182,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.036,28.889,0.0
0.0,2.0,,12,6.0,Кишинёв мун.,Кишинёв,Телецентр,str. Ialoveni 134,67,1080.0,0.5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0035211,28.7734542,3302.5919637248085
0.0,2.0,1,11,3.0,Кишинёв мун.,Кишинёв,Чокана,str. Bucovinei 1,75,1450.0,0.2727272727272727,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.036,28.889,0.0
0.0,2.0,,12,12.0,Кишинёв мун.,Кишинёв,Телецентр,str. Ialoveni 134,82,1070.0,1.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0035211,28.7734542,3302.5919637248085
4.0,3.0,2,10,10.0,Кишинёв мун.,Кишинёв,Рышкановка,str. Bogdan Voievod 7,117,2221.3675213675215,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.049,28.863,0.0
4.0,2.0,1,8,2.0,Кишинёв мун.,Кишинёв,Центр,ул. Александру чел Бун 49/2,149,3288.5906040268455,0.25,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.024,28.832,0.0
0.0,2.0,1,9,1.0,Кишинёв мун.,Кишинёв,Центр,str. Melestiu 0,63,2857.1428571428573,0.1111111111111111,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.024,28.832,0.0
4.0,3.0,,9,6.0,Кишинёв мун.,Кишинёв,Буюканы,str. Durleşti 10/D,75,2052.0,0.6666666666666666,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,47.039,28.803,0.0
4.0,2.0,1,9,2.0,Кишинёв мун.,Кишинёв,Ботаника,str. Dimineții 22,72,1776.388888888889,0.2222222222222222,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.00349,28.8656429,1935.5606931256166
,2.0,,5,5.0,Кишинёв мун.,Кишинёв,Ботаника,str. Grenoble 161/4,47,1765.9574468085107,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.988,28.854,0.0
0.0,2.0,2,13,13.0,Кишинёв мун.,Кишинёв,Рышкановка,ул. Язулуй 38,126,1650.0,1.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.061,28.806,4519.590952648696
4.0,1.0,1,9,8.0,Кишинёв мун.,Кишинёв,Ботаника,ул. Гика Водэ 5,38,3131.5789473684213,0.8888888888888888,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9757031,28.8581079,1402.414193600739
,2.0,,5,5.0,Кишинёв мун.,Кишинёв,Ботаника,str. Grenoble 161/4,47,1765.9574468085107,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.988,28.854,0.0
,,,5,4.0,Кишинёв мун.,Кишинёв,Буюканы,str. Doina și Ion Aldea-Teodorovici 12/2,24,1395.8333333333333,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47.039,28.803,0.0
4.0,1.0,1,14,14.0,Кишинёв мун.,Кишинёв,Буюканы,str. Ghioceilor 2/1,69,1950.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.039,28.803,0.0
4.0,1.0,,5,3.0,Кишинёв мун.,Кишинёв,Чокана,str. Vasile Vărzaru 9,22,2040.909090909091,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.036,28.889,0.0
0.0,2.0,2,14,2.0,Кишинёв мун.,Кишинёв,Старая Почта,str. Ceucari 14,58,1245.6896551724137,0.14285714285714285,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.061,28.806,0.0
0.0,2.0,2,9,6.0,Кишинёв мун.,Кишинёв,Старая Почта,str. Ceucari 14,67,1472.8507462686566,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.061,28.806,0.0
0.0,1.0,1,16,5.0,Кишинёв мун.,Кишинёв,Рышкановка,str-la Studenților 18,44,1330.0,0.3125,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.067136,28.8464754,2373.551259248516
,2.0,2,14,13.0,Кишинёв мун.,Кишинёв,Старая Почта,str. Ceucari 14,63,1380.0,0.9285714285714286,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.061,28.806,0.0
0.0,1.0,1,16,12.0,Кишинёв мун.,Кишинёв,Ботаника,str. Grădina Botanică 18/1,48,1508.3333333333333,0.75,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,46.977355,28.8786586,2213.631260361519
4.0,1.0,1,9,9.0,Кишинёв мун.,Кишинёв,Чокана,str. Ginta Latină --,35,1771.4285714285713,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.036,28.889,0.0
0.0,1.0,1,7,3.0,Кишинёв мун.,Дурлешты,Центр,str. Regina Elisabeta ,45,1544.4444444444443,0.42857142857142855,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.019,28.763,0.0
0.0,1.0,1,5,4.0,Кишинёв мун.,Кишинёв,Буюканы,str. Bisericii 1,52,1527.3076923076924,0.8,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.039,28.803,0.0
0.0,3.0,3,12,12.0,Кишинёв мун.,Кишинёв,Ботаника, str. Grenoble  134/2,133,2004.0601503759399,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.988,28.854,0.0
0.0,1.0,1,9,7.0,Кишинёв мун.,Кишинёв,Телецентр,șos. Hâncești 142,45,1442.2222222222222,0.7777777777777778,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,46.9930088,28.785891,2607.72497798578
4.0,1.0,1,10,,Кишинёв мун.,Кишинёв,Старая Почта,str. Poștei 53,31,2222.5806451612902,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.061,28.806,0.0
0.0,1.0,1,6,1.0,Кишинёв мун.,Кишинёв,Буюканы,str. Bisericii 1,36,1627.5,0.16666666666666666,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.039,28.803,0.0
,2.0,,12,5.0,Кишинёв мун.,Кишинёв,Ботаника,str. Grenoble 134/2,69,1500.0,0.4166666666666667,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,46.988,28.854,0.0
0.0,1.0,1,9,6.0,Кишинёв мун.,Кишинёв,Старая Почта,str. Socoleni .,49,1416.3265306122448,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.061,28.806,0.0
0.0,2.0,2,6,1.0,Кишинёв мун.,Криково,Центр,str. Chişinău 68,70,1201.7142857142858,0.16666666666666666,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,,,
4.0,5.0,3,13,12.0,Кишинёв мун.,Кишинёв,Ботаника,str. Grenoble  259/2,352,2244.318181818182,0.9230769230769231,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.988,28.854,0.0
4.0,1.0,1,9,1.0,Кишинёв мун.,Кишинёв,Чокана,ул. Джинта Латинэ 5,43,1904.6511627906978,0.1111111111111111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.036,28.889,0.0
4.0,2.0,2,16,12.0,Кишинёв мун.,Кишинёв,Старая Почта,ул. Студенческая .,77,1974.025974025974,0.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.061,28.806,0.0
,3.0,2,14,3.0,Кишинёв мун.,Кишинёв,Старая Почта,str. Ceucari 14,82,1208.8170731707316,0.21428571428571427,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.061,28.806,0.0
4.0,4.0,2,5,4.0,Кишинёв мун.,Кишинёв,Телецентр,str. Academiei /,148,1216.2162162162163,0.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.003,28.817,0.0
0.0,2.0,2,9,7.0,Кишинёв мун.,Кишинёв,Чокана,str. Nicolae Sulac 14,70,1750.0,0.7777777777777778,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.0608803,28.8961249,2818.7377655528535
,1.0,1,10,4.0,Кишинёв мун.,Кишинёв,Буюканы,str. Lipcani /,43,2050.0,0.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.039,28.803,0.0
0.0,1.0,1,6,1.0,Кишинёв мун.,Кишинёв,Буюканы,str. Bisericii 1,40,1655.0,0.16666666666666666,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.039,28.803,0.0
0.0,2.0,2,9,6.0,Кишинёв мун.,Кишинёв,Старая Почта,str. Ceucari 14,71,1241.1971830985915,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.061,28.806,0.0
4.0,3.0,2,5,4.0,Кишинёв мун.,Кишинёв,Рышкановка,str-la Studenților 11/1,70,1500.0,0.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.049,28.863,0.0
4.0,2.0,2,9,4.0,Кишинёв мун.,Кишинёв,Чокана,str. Petru Zadnipru 7/4,52,1875.0,0.4444444444444444,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47.036,28.889,0.0
4.0,1.0,1,11,8.0,Кишинёв мун.,Кишинёв,Буюканы, bd. Alba Iulia  1,50,2500.0,0.7272727272727273,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.039,28.803,0.0
0.0,2.0,2,13,12.0,Кишинёв мун.,Кишинёв,Центр,str. Petru Rareș 55/1,81,1451.79012345679,0.9230769230769231,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.024,28.832,0.0
0.0,1.0,1,11,2.0,Кишинёв мун.,Кишинёв,Телецентр,str. Ialoveni 106,48,1195.8333333333333,0.18181818181818182,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.0042366,28.7772276,3019.0589597621
0.0,2.0,,16,11.0,Кишинёв мун.,Кишинёв,Ботаника,str. Grădina Botanică 18,67,1700.0,0.6875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.988,28.854,0.0
0.0,3.0,,10,10.0,Кишинёв мун.,Кишинёв,Рышкановка,str. Tudor Vladimirescu -1/8,107,1650.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.049,28.863,0.0
0.0,1.0,1,8,2.0,Кишинёв мун.,Дурлешты,Центр,str. Regina Elizabeta *,44,1475.0,0.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.019,28.763,0.0
0.0,3.0,2,16,7.0,Кишинёв мун.,Кишинёв,Ботаника,şos. Munceşti 94,110,1400.0,0.4375,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0054424,28.8668156,2169.407332980258
0.0,1.0,1,12,4.0,Кишинёв мун.,Дурлешты,Центр,str. Mihail Odatiuc 36,47,1308.5744680851064,0.3333333333333333,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.0065254,28.7601795,1403.498573648147
0.0,2.0,1,12,1.0,Кишинёв мун.,Дурлешты,Центр,str. Mihail Odatiuc 36,72,1050.138888888889,0.08333333333333333,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.0065254,28.7601795,1403.498573648147
,1.0,,10,9.0,Кишинёв мун.,Дурлешты,Центр,ул. Николае Димо 24,43,2137.2093023255816,0.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.019,28.763,0.0
0.0,2.0,2,13,7.0,Кишинёв мун.,Кишинёв,Ботаника,str. Dimineții 20/1,60,1650.0,0.5384615384615384,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.0036931,28.8659291,1965.5794081760969
0.0,1.0,2,9,4.0,Кишинёв мун.,Кишинёв,Ботаника,bd. Dacia 60/5,51,1600.0,0.4444444444444444,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,46.988,28.854,0.0
4.0,2.0,1,12,6.0,Кишинёв мун.,Кишинёв,Чокана,str. Nicolae Sulac 8A,77,1844.155844155844,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.036,28.889,0.0
0.0,2.0,2,6,4.0,Кишинёв мун.,Криково,Центр,str. Chişinău 68,69,1221.768115942029,0.6666666666666666,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,,,
,2.0,2,10,3.0,Кишинёв мун.,Кишинёв,Старая Почта,str. Ceucari 14,80,1247.5,0.3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.061,28.806,0.0
,1.0,,6,4.0,Кишинёв мун.,Кишинёв,Чокана,str. Vadul lui Voda;str. Vadul lui Vodă 30/1,30,1933.3333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.036,28.889,0.0
,2.0,,5,1.0,Кишинёв мун.,Кишинёв,Ботаника,str. Nicolae Titulescu 32,42,1783.3333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.988,28.854,0.0
,2.0,,2,2.0,Кишинёв мун.,Кишинёв,Телецентр,str. Mihail Lomonosov 8b,40,1597.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.003,28.817,0.0
,2.0,,5,4.0,Кишинёв мун.,Кишинёв,Телецентр,str. Miorița 10,42,2140.4761904761904,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9968076,28.8088531,925.1055767460189
0.0,3.0,2,11,8.0,Кишинёв мун.,Кишинёв,Телецентр,str. Ialoveni 136/B,83,1192.7710843373493,0.7272727272727273,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.003,28.817,0.0
4.0,1.0,1,10,8.0,Кишинёв мун.,Кишинёв,Буюканы,str. Ioana Radu 27/7,54,2814.814814814815,0.8,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,47.0250258,28.8001764,1568.5269476421738
4.0,2.0,1,5,5.0,Кишинёв мун.,Ставчены,Центр,str. Florilor 3,62,1588.7096774193549,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.096,28.867,0.0
0.0,2.0,,7,7.0,Кишинёв мун.,Кишинёв,Телецентр,str. Schinoasa-Vale 3,80,1450.0,1.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.988838,28.810077,1659.9654907431452
,2.0,,9,4.0,Кишинёв мун.,Кишинёв,Ботаника,bd. Dacia ---,80,1458.75,0.4444444444444444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9784264,28.8684513,1528.0744771140648
4.0,3.0,2,9,8.0,Кишинёв мун.,Кишинёв,Ботаника,şos. Munceşti 788,70,1570.0,0.8888888888888888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9414127,28.9366207,8132.884774401674
0.0,2.0,1,9,4.0,Кишинёв мун.,Кишинёв,Рышкановка,strada Calea Mosilor 4,45,1510.111111111111,0.4444444444444444,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.049,28.863,0.0
0.0,1.0,1,14,7.0,Кишинёв мун.,Кишинёв,Старая Почта,str. Ceucari 14,46,1413.391304347826,0.5,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.061,28.806,0.0
0.0,3.0,,7,2.0,Кишинёв мун.,Кишинёв,Буюканы,str. Durleşti 4,88,1471.590909090909,0.2857142857142857,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.039,28.803,0.0
0.0,2.0,,16,15.0,Кишинёв мун.,Кишинёв,Ботаника,str. Grădina Botanică -,65,1600.0,0.9375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.988,28.854,0.0
2.0,1.0,,5,2.0,Кишинёв мун.,Кишинёв,Ботаника,str. Independenței 10/1,36,1747.2222222222222,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46.988,28.854,0.0
1.0,3.0,1,9,3.0,Кишинёв мун.,Кишинёв,Ботаника,bd. Cuza Vodă 17/4,75,1259.3333333333333,0.3333333333333333,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,46.988,28.854,0.0
4.0,2.0,,9,5.0,Кишинёв мун.,Кишинёв,Центр,str. Pavel Boțu 9,47,2234.0425531914893,0.5555555555555556,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.024,28.832,0.0
3.0,2.0,1,6,5.0,Кишинёв мун.,Кишинёв,Центр,пр-т Григория Виеру 21/2,42,1333.3333333333333,0.8333333333333334,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,47.024,28.832,0.0
4.0,2.0,,16,8.0,Кишинёв мун.,Кишинёв,Ботаника,bd. Dacia 34/1,60,1915.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.988,28.854,0.0
4.0,3.0,,10,4.0,Кишинёв мун.,Кишинёв,Чокана,bd. Mircea cel Bătrân 39,85,2158.823529411765,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0558209,28.8902283,2205.9476356701675
4.0,2.0,2,8,4.0,Кишинёв мун.,Дурлешты,Окраина,str. Nicolae Dimo 24,80,1812.5,0.5,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,47.019,28.763,0.0
0.0,2.0,,16,4.0,Кишинёв мун.,Кишинёв,Ботаника,str. Grădina Botanică 18/1,68,1807.3529411764705,0.25,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,46.977355,28.8786586,2213.631260361519
0.0,3.0,2,15,9.0,Кишинёв мун.,Кишинёв,Старая Почта,str. Ceucari 14,81,1317.283950617284,0.6,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.061,28.806,0.0
0.0,2.0,2,11,6.0,Кишинёв мун.,Кишинёв,Ботаника,str. Grenoble 134/4,63,1550.0,0.5454545454545454,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.968168,28.8509597,2217.2476616188837
4.0,3.0,1,5,2.0,Кишинёв мун.,Кишинёв,Ботаника,str. Nikolai Zelinski 12,60,1998.3333333333333,0.4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46.9927753,28.8615461,780.7336176760042
,2.0,,9,8.0,Кишинёв мун.,Кишинёв,Рышкановка,bd. Moscova 28,51,1754.9019607843138,0.8888888888888888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.049,28.863,0.0
0.0,1.0,1,16,13.0,Кишинёв мун.,Кишинёв,Ботаника,str. Grădina Botanică 18/1,48,1560.4166666666667,0.8125,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,46.977355,28.8786586,2213.631260361519
0.0,1.0,1,9,1.0,Кишинёв мун.,Кишинёв,Телецентр,șos. Hâncești 142,38,1420.0263157894738,0.1111111111111111,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,46.9930088,28.785891,2607.72497798578
2.0,2.0,2,5,2.0,Кишинёв мун.,Кишинёв,Телецентр,str. Gheorghe Asachi 62,60,1498.3333333333333,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.003,28.817,0.0
4.0,2.0,1,5,3.0,Кишинёв мун.,Кишинёв,Ботаника,ул. Индепенденцей 9/1,47,2551.063829787234,0.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46.988,28.854,0.0
3.0,3.0,2,11,5.0,Кишинёв мун.,Кишинёв,Центр,str. Ion Vasilenco 38,112,2115.1785714285716,0.45454545454545453,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,47.024,28.832,0.0
0.0,1.0,1,5,4.0,Кишинёв мун.,Кишинёв,Буюканы,str. Gheorghe Codreanu 77,54,1500.0,0.8,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,47.039,28.803,0.0
0.0,1.0,1,8,6.0,Кишинёв мун.,Кишинёв,Телецентр,sos. Hincesti 142,45,1308.888888888889,0.75,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.9980787,28.8078475,883.848218632378
4.0,2.0,1,6,1.0,Кишинёв мун.,Кишинёв,Телецентр,str-la 2 Ciocârliei 4/3,80,2687.5,0.16666666666666666,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.003,28.817,0.0
4.0,2.0,1,10,9.0,Кишинёв мун.,Кишинёв,Ботаника,Independentei  28,55,2634.5454545454545,0.9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.988,28.854,0.0
4.0,2.0,,11,3.0,Кишинёв мун.,Кишинёв,Центр,str. Nicolae Testemitanu 23/1,63,2007.936507936508,0.2727272727272727,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,46.9957628,28.8346672,3146.339183497275
4.0,3.0,1,5,3.0,Кишинёв мун.,Кишинёв,Ботаника,ул. Гренобле 205/2,70,1792.857142857143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9763539,28.8477002,1380.3562425986938
0.0,3.0,1,8,2.0,Кишинёв мун.,Дурлешты,Центр,str.Regina Elisabeta *,89,1000.0,0.25,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.019,28.763,0.0
0.0,2.0,1,7,2.0,Кишинёв мун.,Дурлешты,Центр,str. Regina Elisabeta *,68,1070.0,0.2857142857142857,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.0054813,28.7621415,1504.619380734278
4.0,1.0,,4,3.0,Кишинёв мун.,Кишинёв,Рышкановка,Dumitru Riscanu  4,33,2348.4848484848485,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.049,28.863,0.0
4.0,2.0,1,12,10.0,Кишинёв мун.,Кишинёв,Чокана, bd. Mircea cel Bătrân 41,65,3075.3846153846152,0.8333333333333334,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0580803,28.8907679,2458.868608146336
,3.0,2,10,9.0,Кишинёв мун.,Кишинёв,Рышкановка,bd. Moscova 4/4,75,3000.0,0.9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.049,28.863,0.0
0.0,2.0,2,6,3.0,Кишинёв мун.,Кишинёв,Центр,str. Moara Roșie 5,102,2303.921568627451,0.5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,47.034466,28.8381671,1254.1280969807476
4.0,1.0,1,6,1.0,Кишинёв мун.,Кишинёв,Буюканы,ул. Ливиу Деляну 10/2,50,2100.0,0.16666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.039,28.803,0.0
4.0,3.0,2,13,7.0,Кишинёв мун.,Кишинёв,Буюканы,ул. Василе Лупу 28,90,2611.1111111111113,0.5384615384615384,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0221197,28.8008688,1883.9410283209686
4.0,2.0,1,9,6.0,Кишинёв мун.,Дурлешты,Окраина,str. Cartuşa 95/3,70,1812.857142857143,0.6666666666666666,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0155738,28.7461215,1335.0743858904516
